index,Type,Core_Density,BiC A,BiC B,CC AB,F1,F1_Individual_Nodes_Considered,Team_Strength,Number_of_Self_Activations,Self Activation Status,Team Size
Density 60%_Without Self Activation_Network_8,Lowered Density,Density 60%,0.8432541953731796,0.8463446584474519,-0.9264925626496072,0.8566713156671316,0.5715481171548117,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_9,Lowered Density,Density 60%,0.8246259731572771,0.7883986816448337,-0.927473941542218,0.8389320815608039,0.435773311818493,0.4720000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_10,Lowered Density,Density 60%,0.8930435073492973,0.9033904587909004,-0.9049311627565072,0.9208411529762764,0.6043982483999808,0.4740000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_11,Lowered Density,Density 60%,0.8733243842113206,0.8933339165215188,-0.9072942307733068,0.9147822652315593,0.5668016194331984,0.475,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_12,Lowered Density,Density 60%,0.8600683537956935,0.8438704507686062,-0.9282697292178808,0.8676675506809907,0.5845282510001348,0.478,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_13,Lowered Density,Density 60%,0.8857010311367784,0.8784124965158328,-0.9119991291755332,0.9027732463295268,0.6192029829876485,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_14,Lowered Density,Density 60%,0.8381337144296184,0.8352596542437073,-0.9342783815697911,0.8550938337801609,0.5653261840929401,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_15,Lowered Density,Density 60%,0.7917987839780981,0.7862564198510418,-0.9489892641659466,0.7974220374220374,0.5131808731808731,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_16,Lowered Density,Density 60%,0.846484107954058,0.8242548093906334,-0.9236451580882212,0.8622529173612765,0.5442724458204334,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_17,Lowered Density,Density 60%,0.8815114190227008,0.8928075605996763,-0.9094658790541164,0.9060170014721944,0.596808662202593,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_18,Lowered Density,Density 60%,0.8825053529456879,0.8842215832588868,-0.9080726604759616,0.9075003517988648,0.5809840986913082,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_19,Lowered Density,Density 60%,0.8468289992093784,0.8425243875434557,-0.9274750393549932,0.8599049128367671,0.5836540638442381,0.473,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_20,Lowered Density,Density 60%,0.8172428714380134,0.8895672182568435,-0.9091786417220205,0.8795110024449878,0.4941809290953545,0.4710000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_21,Lowered Density,Density 60%,0.8517632590481753,0.8036048903834019,-0.9290968206800794,0.8520417764395936,0.5432818968761761,0.475,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_22,Lowered Density,Density 60%,0.902026613947578,0.9075940867080254,-0.9047389915187766,0.9316829783151028,0.614037612742276,0.478,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_23,Lowered Density,Density 60%,0.8792681685089909,0.8712994792067514,-0.9162674965431324,0.8962604447285512,0.5973243230902698,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_24,Lowered Density,Density 60%,0.8320773422157774,0.8726953853830114,-0.904357740941698,0.8781904182082143,0.5306045988854026,0.4780000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_25,Lowered Density,Density 60%,0.8362980573131851,0.8825230177903579,-0.9155844146039518,0.8930043147331168,0.5295971299752751,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_26,Lowered Density,Density 60%,0.852899635183362,0.8612238681506597,-0.920219616326056,0.8787466579107838,0.5700079741076035,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_27,Lowered Density,Density 60%,0.8709016255420358,0.8395005905101275,-0.9166012188464504,0.8853694581280788,0.5334975369458128,0.4680000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_28,Lowered Density,Density 60%,0.8638544673869731,0.9085394670317488,-0.9018941136890624,0.9223432582909707,0.5773904623577826,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_29,Lowered Density,Density 60%,0.9060883929397192,0.9216647588878188,-0.8971606279049935,0.9413533834586466,0.6250303177298084,0.478,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_30,Lowered Density,Density 60%,0.8443804155870756,0.8593743128140078,-0.9111206462561586,0.8749377179870453,0.5407890564841238,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_31,Lowered Density,Density 60%,0.8509976822775469,0.8816810070004172,-0.906481906713196,0.8915014809751652,0.5489177489177489,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_32,Lowered Density,Density 60%,0.869602257873221,0.8671012417982991,-0.9011608163410206,0.8983210714959442,0.5497076023391813,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_33,Lowered Density,Density 60%,0.8389732624103489,0.8443566928977175,-0.924668483898544,0.8700431136589757,0.5241389112616668,0.474,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_34,Lowered Density,Density 60%,0.8306109924214634,0.8566113059801984,-0.926386420818084,0.8671625444921055,0.5386054576982751,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_35,Lowered Density,Density 60%,0.8599869687577488,0.8498351935783401,-0.9239529712245984,0.8713050752928053,0.5713887339654211,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_36,Lowered Density,Density 60%,0.862898611912555,0.8899626884049011,-0.9052284088281494,0.9079926090870328,0.5625148055147582,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_37,Lowered Density,Density 60%,0.8964453646431944,0.9035867586025982,-0.9056324414378988,0.9295071432102427,0.5957783380295615,0.474,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_38,Lowered Density,Density 60%,0.8678164661449236,0.8774495729546351,-0.9247097460703272,0.8997632920611799,0.5839402767662054,0.478,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_39,Lowered Density,Density 60%,0.8544052025450691,0.8387090273516121,-0.9203665439720408,0.8697919027972979,0.5610010427528676,0.479,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_40,Lowered Density,Density 60%,0.8290816815172418,0.8087421570723312,-0.9291091475616968,0.8359111111111112,0.5317333333333333,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_41,Lowered Density,Density 60%,0.875259364395462,0.8697596281542691,-0.9180126835345668,0.8930663837246852,0.5928864695299165,0.479,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_42,Lowered Density,Density 60%,0.8277277373912763,0.832899947059678,-0.9340488501552852,0.8501594533029613,0.5476993166287016,0.474,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_43,Lowered Density,Density 60%,0.8799034431886742,0.8869141820623818,-0.9122989385559092,0.9002521714766041,0.6264593256747922,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_44,Lowered Density,Density 60%,0.8869919185011048,0.8512480167936907,-0.9072826566743912,0.9014703796510803,0.5555765684837596,0.4740000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_45,Lowered Density,Density 60%,0.8481585591119888,0.8596108870480654,-0.9244101782583491,0.8717529518619437,0.5882379654859219,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_46,Lowered Density,Density 60%,0.8907712216135619,0.8768332041610938,-0.9066559135740148,0.9149227459417172,0.5867396831605711,0.4740000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_47,Lowered Density,Density 60%,0.844599968705184,0.8106720204232966,-0.9298947179973672,0.8588606713403594,0.516644226751474,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_48,Lowered Density,Density 60%,0.9073708900943124,0.911062400051782,-0.9050897074859618,0.9363161963664476,0.635436799381523,0.48,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_49,Lowered Density,Density 60%,0.8401095593462589,0.8534792361658559,-0.9192818541758152,0.8676727419282612,0.5669696833997582,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_50,Lowered Density,Density 60%,0.7973957926054388,0.7916640279267703,-0.942319931790566,0.800614151064102,0.5071437710581311,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_51,Lowered Density,Density 60%,0.8540404856004283,0.8554983393668296,-0.9204017447749888,0.8787285395509814,0.523065713374926,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_52,Lowered Density,Density 60%,0.8825054416571424,0.8907307296476451,-0.8958910195326262,0.9204736110445328,0.5652653276448876,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_53,Lowered Density,Density 60%,0.8111769064462173,0.8379064836669335,-0.9336451260413116,0.8351068546599273,0.5591025982087434,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_54,Lowered Density,Density 60%,0.8381470994021684,0.8498718647324685,-0.927689870652674,0.856460648360731,0.5738818991642942,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_55,Lowered Density,Density 60%,0.842997075518629,0.8414473171463461,-0.9282125530772026,0.8548185789426763,0.6004279219042524,0.476,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_56,Lowered Density,Density 60%,0.8273151486364867,0.8365440846927621,-0.9306750626689316,0.849458516065515,0.5586682180255974,0.4780000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_57,Lowered Density,Density 60%,0.8835501294882833,0.8962024036800305,-0.906171111486972,0.9154210028382214,0.6119678334910122,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_58,Lowered Density,Density 60%,0.8539655415331595,0.8583754461821629,-0.9226871172496458,0.8736504494737317,0.5633554682206261,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_59,Lowered Density,Density 60%,0.899643021713434,0.9084536770436664,-0.9032298795896384,0.930258338153075,0.6154810102178523,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_60,Lowered Density,Density 60%,0.8863988688599771,0.8714795241917696,-0.910139120119434,0.9055977685870924,0.5676156583629893,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_61,Lowered Density,Density 60%,0.8160164895172618,0.8100941806970436,-0.938738217358427,0.8265032211882606,0.5318092340730136,0.4740000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_62,Lowered Density,Density 60%,0.8955974478688944,0.8881114244205996,-0.9107814777515376,0.9111476179300634,0.6187279981225065,0.479,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_63,Lowered Density,Density 60%,0.827969292489789,0.8551955828566403,-0.923748000764254,0.8643133959004529,0.5448008591305972,0.4720000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_64,Lowered Density,Density 60%,0.8096157722798707,0.8364855420197902,-0.931214257969651,0.8341793570219966,0.5268946477869801,0.4720000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_65,Lowered Density,Density 60%,0.8536670092220502,0.8748194695138792,-0.9208139660305372,0.8800848274532485,0.5827067669172933,0.4720000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_66,Lowered Density,Density 60%,0.7757192619175144,0.773517542830635,-0.9450914380030194,0.7898064578406294,0.464018533713017,0.4700000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_67,Lowered Density,Density 60%,0.861274489637164,0.8721879009667849,-0.9165712764103022,0.8923069585539181,0.566032336528831,0.475,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_68,Lowered Density,Density 60%,0.8374504647989862,0.8210277081427519,-0.9264859992252824,0.8442820254715743,0.5373976979298876,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_69,Lowered Density,Density 60%,0.848885765434254,0.8696420384559735,-0.9181936472589431,0.8934519962213494,0.5471088350817879,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_70,Lowered Density,Density 60%,0.7969514026251231,0.790692624883152,-0.9381114058518352,0.8088051523598961,0.4933192348361049,0.4660000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_71,Lowered Density,Density 60%,0.8343522704283713,0.8094007171862294,-0.93714352777195,0.824092109249881,0.5204518893650175,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_72,Lowered Density,Density 60%,0.920876249370124,0.91087593066963,-0.8953459121671999,0.940143615974818,0.6433700570529215,0.4740000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_73,Lowered Density,Density 60%,0.8544384798344307,0.8704070735778179,-0.9245349773712777,0.8858661940629153,0.5638458130261409,0.4790000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_74,Lowered Density,Density 60%,0.8842783818487397,0.8675306979412887,-0.9135427802891056,0.8889192015641341,0.619015141181285,0.4780000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_75,Lowered Density,Density 60%,0.7482901117847085,0.8361428772490098,-0.9444614188147322,0.7711526534951715,0.4944626561530965,0.4700000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_76,Lowered Density,Density 60%,0.9030834277467308,0.8871030500633937,-0.9046011323873618,0.9238113423715868,0.6015848768378843,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_77,Lowered Density,Density 60%,0.7892715025221949,0.7944584653843234,-0.93640193591294,0.803397546684652,0.5046579269063778,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_78,Lowered Density,Density 60%,0.8368530989201034,0.8383743597925171,-0.9130942917600652,0.8646526789403609,0.527064873054497,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_79,Lowered Density,Density 60%,0.875903350365339,0.89826833847539,-0.9009569068311106,0.9240857744591232,0.5526517327206586,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_80,Lowered Density,Density 60%,0.8858078765183816,0.8924285963059772,-0.912922373768408,0.9127650283829024,0.6098199990296443,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_81,Lowered Density,Density 60%,0.8539086671097448,0.8758446394381204,-0.9129108462524772,0.8970588235294118,0.5457407043084792,0.4730000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_82,Lowered Density,Density 60%,0.6253377564125804,0.669883953766096,-0.9619737595464756,0.6142192205895775,0.3291503148672082,0.408,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_83,Lowered Density,Density 60%,0.8667860692477187,0.8629082401785224,-0.9186447959194532,0.8850542721959366,0.5950459226273309,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_84,Lowered Density,Density 60%,0.8380444500000369,0.8382191095465977,-0.9293733601073972,0.8619985478308223,0.5236431294245779,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_85,Lowered Density,Density 60%,0.817126213946727,0.8364108675833429,-0.9335186412024848,0.8415211801326296,0.5398114314070465,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_86,Lowered Density,Density 60%,0.7993606276617068,0.8027911268363253,-0.9398166189676028,0.8195754169182886,0.4924048868862359,0.4740000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_87,Lowered Density,Density 60%,0.8760518342099554,0.8798677436748583,-0.914137508671522,0.895842044134727,0.6076190476190476,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_88,Lowered Density,Density 60%,0.8922361092604509,0.8942381119430932,-0.9084703328620202,0.9181756230529596,0.6140965732087228,0.4780000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_89,Lowered Density,Density 60%,0.8655349164803474,0.8389698615068946,-0.9214401865234584,0.8866495070661939,0.523432567626633,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_90,Lowered Density,Density 60%,0.8600358793781996,0.8445790788445162,-0.9244224276918848,0.8690138179064926,0.5660136286201022,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_91,Lowered Density,Density 60%,0.8272373991200952,0.7930665588036256,-0.9365087804954508,0.827641623141824,0.511673586000625,0.4710000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_92,Lowered Density,Density 60%,0.8656053179000022,0.8565967509630875,-0.9228468788484584,0.8861555535004162,0.5583094423379266,0.4770000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_93,Lowered Density,Density 60%,0.8566269675663936,0.8464092691318614,-0.9240655893219306,0.8656703179741896,0.5950596478779546,0.475,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_94,Lowered Density,Density 60%,0.9260169254751144,0.9262531939514016,-0.8910123264703429,0.955575169167402,0.6427380602137883,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_95,Lowered Density,Density 60%,0.8657102151441556,0.8577618335897425,-0.9230443443912792,0.8904187099207846,0.5139098453413806,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_96,Lowered Density,Density 60%,0.8734404926788688,0.8778118683799517,-0.9143380456568372,0.894652381177137,0.6031056780101005,0.4760000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_97,Lowered Density,Density 60%,0.87718931273647,0.8478869411933105,-0.922876365423856,0.8778135048231511,0.5928173542864906,0.4750000000000001,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_98,Lowered Density,Density 60%,0.7508958422628359,0.7786687340683781,-0.9532272129345416,0.7829692643098363,0.4427392809814902,0.475,0,Without Self Activation,5.0
Density 60%_Without Self Activation_Network_99,Lowered Density,Density 60%,0.8361300444112029,0.8313136336048184,-0.9309390785135552,0.8459115426105718,0.5768716289104638,0.4750000000000001,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_0,Lowered Density,Density 72%,0.9342624170204424,0.9366254269681158,-0.8885542560462198,0.9531040429200996,0.7480839241233953,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_1,Lowered Density,Density 72%,0.926025953512719,0.9268846267220022,-0.8868920712909373,0.951676814535614,0.7014110370155601,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_2,Lowered Density,Density 72%,0.9220466410726073,0.920169328223014,-0.8908767025309984,0.935176939301617,0.7456292477150223,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_3,Lowered Density,Density 72%,0.942993892101296,0.9454908660880076,-0.8815473259588805,0.9647812166488794,0.7574949063743087,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_4,Lowered Density,Density 72%,0.9215405844476056,0.9251226153441237,-0.8936014629341084,0.9399202733485194,0.7231871678056189,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_5,Lowered Density,Density 72%,0.9508432940968292,0.9506353267372591,-0.8769365475139542,0.9742156862745098,0.7574019607843138,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_6,Lowered Density,Density 72%,0.9478022594977964,0.9494581914595032,-0.8785413078361282,0.9707319456659826,0.7555457832502688,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_7,Lowered Density,Density 72%,0.9394898450102958,0.9421895119693195,-0.8819791204490143,0.9609537139823352,0.754959216178387,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_8,Lowered Density,Density 72%,0.9198104615775003,0.931948253743639,-0.884428429155757,0.952535007242878,0.6931916948334138,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_9,Lowered Density,Density 72%,0.9515044307645496,0.9416159132710212,-0.8747936321289892,0.973681621408894,0.7293388429752066,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_10,Lowered Density,Density 72%,0.9422764523116935,0.938262041481408,-0.8823569037326808,0.9613719453530885,0.7414854723879161,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_11,Lowered Density,Density 72%,0.9331670376348836,0.9262311070893504,-0.8836638883141348,0.9622053380089616,0.6725599064874342,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_12,Lowered Density,Density 72%,0.9131221563833708,0.915406572298424,-0.8972328717737422,0.9334711520390904,0.7160308212741966,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_13,Lowered Density,Density 72%,0.9053066556125212,0.8834552344668362,-0.9089065359020968,0.914469362860092,0.6729848925588815,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_14,Lowered Density,Density 72%,0.9392537985400712,0.937583001454103,-0.8846334119376401,0.961732222437512,0.7355648130207324,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_15,Lowered Density,Density 72%,0.9269121440776472,0.9291597597201692,-0.8821127675534317,0.9519249278152068,0.6932146294513956,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_16,Lowered Density,Density 72%,0.9483993791960804,0.9375917133842162,-0.8779273943963711,0.9695172751776524,0.7280078412153884,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_17,Lowered Density,Density 72%,0.9152998304259876,0.9197683287802494,-0.8938906088896185,0.930359900781579,0.7144662329760846,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_18,Lowered Density,Density 72%,0.9121348254886964,0.9181056985667786,-0.896905542472891,0.9370236280487804,0.680592606707317,0.4840000000000001,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_19,Lowered Density,Density 72%,0.9411245436823732,0.939441075554263,-0.8831157266802067,0.9619492014623822,0.7457667885318453,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_20,Lowered Density,Density 72%,0.948110359246025,0.948736287258851,-0.87591409873814,0.970354865404274,0.7418585406221098,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_21,Lowered Density,Density 72%,0.920572438750396,0.9210938668535662,-0.8924783740231058,0.93864684294721,0.7174178978074716,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_22,Lowered Density,Density 72%,0.9305084629232152,0.9313475834012896,-0.8879693403107257,0.9487470986689404,0.7446354980815688,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_23,Lowered Density,Density 72%,0.9313932030938548,0.9324559828809774,-0.8864794576530253,0.9552957028054472,0.7175304364563784,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_24,Lowered Density,Density 72%,0.9172972602348066,0.9102802471653992,-0.8994621046645792,0.941130906274206,0.6604376452362509,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_25,Lowered Density,Density 72%,0.931046827942357,0.9349552266877484,-0.8742976451489518,0.9590041092579163,0.688856659415035,0.4840000000000001,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_26,Lowered Density,Density 72%,0.9282713341707898,0.936186292581886,-0.8882201028808858,0.955507141128056,0.7208424110384895,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_27,Lowered Density,Density 72%,0.9149895501518908,0.9087400013163036,-0.8944861187456385,0.931952525017454,0.6962997440074471,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_28,Lowered Density,Density 72%,0.8323170655817651,0.7948427801113128,-0.9200553679361686,0.8413769497824067,0.5039362378367805,0.478,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_29,Lowered Density,Density 72%,0.9271576702422788,0.9265952845244636,-0.890497025155363,0.946511407744012,0.725409448073464,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_30,Lowered Density,Density 72%,0.9363372717572678,0.9379958910688668,-0.8854380893030367,0.9545476315915512,0.7530533071507256,0.484,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_31,Lowered Density,Density 72%,0.9500218348472532,0.9446321348838236,-0.8760204958691827,0.9708794692941808,0.737866445539242,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_32,Lowered Density,Density 72%,0.8736621600281421,0.8705752000257588,-0.9197872114140502,0.8901884627267511,0.6341528004590193,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_33,Lowered Density,Density 72%,0.925234528075216,0.9163098060493496,-0.8923778735809594,0.945616570327553,0.6849229287090559,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_34,Lowered Density,Density 72%,0.9482478780131424,0.9388501366870946,-0.8754139498913087,0.9705437698122408,0.7196781272860278,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_35,Lowered Density,Density 72%,0.9339474881156308,0.9318846414237616,-0.8867079508069995,0.9538409703504044,0.7188582980361956,0.483,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_36,Lowered Density,Density 72%,0.9292818063920868,0.9359755050492998,-0.8854915502548064,0.9567233384853168,0.7190397990726429,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_37,Lowered Density,Density 72%,0.9146426493042183,0.9179645783053872,-0.8974852806903706,0.9354548041354454,0.7047804230294983,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_38,Lowered Density,Density 72%,0.849759349189261,0.8399091428400154,-0.9241794939785126,0.8511021340124704,0.6423553174672872,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_39,Lowered Density,Density 72%,0.9249622303692788,0.928039651780556,-0.890032418749632,0.9419004951662344,0.74840839424664,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_40,Lowered Density,Density 72%,0.915274278177557,0.9173690086792338,-0.8916099622180694,0.933470283393249,0.7283720061627527,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_41,Lowered Density,Density 72%,0.9240079699403014,0.9155580991455892,-0.8939260851211009,0.9404479453354844,0.710306538863054,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_42,Lowered Density,Density 72%,0.897504947064912,0.9063803362593744,-0.9044793982318726,0.915889139127637,0.6916394723537252,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_43,Lowered Density,Density 72%,0.8690328498028259,0.8564196963494421,-0.9175772656955764,0.8709964809122901,0.652189407100539,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_44,Lowered Density,Density 72%,0.9226282709776892,0.916443132929634,-0.8933107515188962,0.932956192435364,0.7412221235214362,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_45,Lowered Density,Density 72%,0.921202592884343,0.901259197529395,-0.8977829740493811,0.9275777798665288,0.714023874424288,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_46,Lowered Density,Density 72%,0.8168458140019297,0.8164263521133155,-0.9336028345940002,0.8229898174157303,0.6088483146067416,0.482,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_47,Lowered Density,Density 72%,0.9386441896590456,0.9368497382992262,-0.8786360813524415,0.9605421832038976,0.7332497226375959,0.486,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_48,Lowered Density,Density 72%,0.913653190666086,0.9112271340284204,-0.8950358349228753,0.9438442822384429,0.6432116788321168,0.485,0,Without Self Activation,5.0
Density 72%_Without Self Activation_Network_49,Lowered Density,Density 72%,0.917969941333666,0.928487705762735,-0.8873364075624547,0.9478666154141842,0.698443205842783,0.484,0,Without Self Activation,5.0
