index,Type,Core_Density,BiC A,BiC B,CC AB,F1,F1_Individual_Nodes_Considered,Team_Strength,Self Activation Status,Team Size
Density 52%_With Self Activation_Network_41,Lowered Density,Density 52%,0.9055202833634728,0.9236282293366828,-0.8613060370895048,0.9396001701403658,0.7339004678860059,0.9469999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_42,Lowered Density,Density 52%,0.9105121919183776,0.8968833241139763,-0.8603840006193406,0.9180363228506104,0.7606660627237825,0.9499999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_43,Lowered Density,Density 52%,0.8708847193809638,0.8624295834595688,-0.8667038301411816,0.873863490843898,0.769368677167371,0.9479999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_44,Lowered Density,Density 52%,0.8811116858006506,0.8831163025345726,-0.8880982121073724,0.8968386023294509,0.7318144972055122,0.9449999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_45,Lowered Density,Density 52%,0.8630500668587482,0.8687276813747281,-0.8724824437372962,0.8700965163000705,0.7601176421854936,0.9499999999999996,With Self Activation,5.0
Density 52%_With Self Activation_Network_46,Lowered Density,Density 52%,0.7760130813727059,0.7682546405909839,-0.9211107882702644,0.7836332020298804,0.6385251428368643,0.9489999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_47,Lowered Density,Density 52%,0.865260311063214,0.8645263347361405,-0.8671481473648774,0.8644564248418729,0.770598972704504,0.9469999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_48,Lowered Density,Density 52%,0.9101731571130062,0.9126653332579424,-0.8354980725579718,0.9247330726306076,0.7972230765850872,0.9499999999999996,With Self Activation,5.0
Density 52%_With Self Activation_Network_49,Lowered Density,Density 52%,0.8306464416002989,0.8371552904632835,-0.9274695224793852,0.8618189727045348,0.5895530503498024,0.945,With Self Activation,5.0
Density 52%_With Self Activation_Network_50,Lowered Density,Density 52%,0.9642086554689135,0.9641325323256636,-0.7983230688693607,0.9830184166467352,0.8527624970102846,0.9499999999999996,With Self Activation,5.0
Density 52%_With Self Activation_Network_51,Lowered Density,Density 52%,0.9136846895599192,0.9087278232579816,-0.843940652586606,0.9259861196521127,0.7899499253272424,0.9489999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_52,Lowered Density,Density 52%,0.958474718356255,0.9567622579622406,-0.7919074041915983,0.974525377760558,0.8572743122820612,0.9519999999999996,With Self Activation,5.0
Density 52%_With Self Activation_Network_53,Lowered Density,Density 52%,0.8272180360457189,0.818031286499755,-0.8910719052545353,0.8200440613767248,0.7147219108723379,0.9469999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_54,Lowered Density,Density 52%,0.8440883590851509,0.8588606076514398,-0.9034194341030548,0.844342165277605,0.6998797528714185,0.9509999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_55,Lowered Density,Density 52%,0.9189022371469006,0.915191716891518,-0.8391737450363896,0.9254714837536924,0.8090433992274483,0.9509999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_56,Lowered Density,Density 52%,0.9259153995963658,0.9290244202588548,-0.8430903590943473,0.931337707308183,0.7927373792600693,0.95,With Self Activation,5.0
Density 52%_With Self Activation_Network_57,Lowered Density,Density 52%,0.8973520989579267,0.8855864277080493,-0.8754434712583549,0.9141477225414272,0.7387376134565742,0.945,With Self Activation,5.0
Density 52%_With Self Activation_Network_58,Lowered Density,Density 52%,0.9485755056954122,0.9431885357102892,-0.8158981628830299,0.9588336192109777,0.8478654469220507,0.948,With Self Activation,5.0
Density 52%_With Self Activation_Network_59,Lowered Density,Density 52%,0.9179843401104274,0.9187996372390508,-0.8288202452267155,0.9313837310096263,0.8203385190930244,0.949,With Self Activation,5.0
Density 52%_With Self Activation_Network_60,Lowered Density,Density 52%,0.9330846359042976,0.9375936945644432,-0.8409220442542045,0.9580614678486252,0.7796877109301175,0.9499999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_61,Lowered Density,Density 52%,0.9006996691670056,0.9220721561592466,-0.8476167820541487,0.923844537815126,0.7822566526610645,0.9499999999999996,With Self Activation,5.0
Density 52%_With Self Activation_Network_62,Lowered Density,Density 52%,0.9614534192298628,0.951606340279446,-0.8469138920703069,0.9817117422226522,0.8066669892108955,0.9499999999999998,With Self Activation,5.0
Density 52%_With Self Activation_Network_63,Lowered Density,Density 52%,0.957962107450195,0.9612771879743528,-0.7913533039084908,0.9759358288770054,0.8578512396694215,0.9489999999999998,With Self Activation,5.0
