index,Core Density,CC AB,F1,Team_Strength,Team Size,Impurity,Indegree_Team_A,Indegree_Team_B,Outdegree_Team_A,Outdegree_Team_B,External Network Density
Density_80_TS_5_embed_P30N_C10N_trial_31,80.0,-0.9999998558028916,0.9945933333333292,0.5024000000000001,5,0.0,15.0,15.0,60.0,60.0,2.033333333333333
Density_80_TS_5_embed_P30N_C10N_trial_32,80.0,-0.9774007524606608,0.9387766666666516,0.1897,5,0.0,70.0,70.0,65.0,65.0,8.8
Density_80_TS_5_embed_P30N_C10N_trial_33,80.0,-0.9978211511637636,0.9903399999999982,0.2215,5,0.0,35.0,35.0,85.0,85.0,6.466666666666667
Density_80_TS_5_embed_P30N_C10N_trial_34,80.0,-0.9160875286347692,0.7043233333333186,0.3953999999999999,5,0.0,100.0,100.0,10.0,10.0,5.966666666666667
Density_80_TS_5_embed_P30N_C10N_trial_35,80.0,-0.9501502959001782,0.8725999999999932,0.2953,5,0.0,65.0,65.0,30.0,30.0,3.7666666666666666
Density_80_TS_5_embed_P30N_C10N_trial_36,80.0,-0.9999597324572984,0.9983199999999876,0.6273,5,0.0,15.0,15.0,20.0,20.0,4.266666666666667
Density_80_TS_5_embed_P30N_C10N_trial_37,80.0,-0.9584556656067472,0.8864999999999891,0.3715,5,0.0,60.0,60.0,25.0,25.0,4.1
Density_80_TS_5_embed_P30N_C10N_trial_38,80.0,-0.9995255009996312,0.996063333333322,0.2945,5,0.0,30.0,30.0,55.0,55.0,7.0
Density_80_TS_5_embed_P30N_C10N_trial_39,80.0,-0.9622921111793492,0.9124299999999989,0.1921,5,0.0,55.0,55.0,80.0,80.0,5.5
Density_80_TS_5_embed_P30N_C10N_trial_40,80.0,-0.8273916941974928,0.4836666666666559,0.1515,5,0.0,95.0,95.0,80.0,80.0,9.466666666666669
Density_80_TS_5_embed_P30N_C10N_trial_41,80.0,-0.9819673434064036,0.9507799999999798,0.8192,5,0.0,30.0,30.0,5.0,5.0,6.3
Density_80_TS_5_embed_P30N_C10N_trial_42,80.0,-0.9500315813358164,0.7924666666666415,0.2648999999999999,5,0.0,60.0,60.0,40.0,40.0,4.633333333333334
Density_80_TS_5_embed_P30N_C10N_trial_43,80.0,-0.9999999945054654,0.9970033333333328,0.2389,5,0.0,30.0,30.0,90.0,90.0,5.3
Density_80_TS_5_embed_P30N_C10N_trial_44,80.0,-0.999765310598682,0.996569999999994,0.3126,5,0.0,30.0,30.0,50.0,50.0,6.3
Density_80_TS_5_embed_P30N_C10N_trial_45,80.0,-0.9986210007200478,0.9970033333333268,0.4881999999999999,5,0.0,20.0,20.0,30.0,30.0,7.233333333333333
Density_80_TS_5_embed_P30N_C10N_trial_46,80.0,-0.9276055510869232,0.7798099999999926,0.2853,5,0.0,45.0,45.0,50.0,50.0,3.7666666666666666
Density_80_TS_5_embed_P30N_C10N_trial_47,80.0,-0.9997677797419584,0.982119999999996,0.2232,5,0.0,25.0,25.0,90.0,90.0,8.2
Density_80_TS_5_embed_P30N_C10N_trial_48,80.0,-0.9212431740411986,0.1646266666666629,0.1946,5,0.0,50.0,50.0,100.0,100.0,4.866666666666666
Density_80_TS_5_embed_P30N_C10N_trial_49,80.0,-0.9844375905253332,0.9528699999999832,0.2014,5,0.0,90.0,90.0,60.0,60.0,2.466666666666667
Density_80_TS_5_embed_P30N_C10N_trial_50,80.0,-0.836020543918651,0.4491066666666586,0.1868,5,0.0,75.0,75.0,55.0,55.0,7.3
Density_80_TS_5_embed_P30N_C10N_trial_51,80.0,-0.9437796355136112,0.7930933333333247,0.1452,5,0.0,100.0,100.0,80.0,80.0,6.8
Density_80_TS_5_embed_P30N_C10N_trial_52,80.0,-0.8853371188070255,0.3677633333333255,0.1438,5,0.0,100.0,100.0,100.0,100.0,4.033333333333333
Density_80_TS_5_embed_P30N_C10N_trial_53,80.0,-1.0,0.9999899999999952,0.6816,5,0.0,5.0,5.0,40.0,40.0,5.466666666666667
Density_80_TS_5_embed_P30N_C10N_trial_54,80.0,-0.9999999999821664,0.9997166666666568,0.3982,5,0.0,10.0,10.0,75.0,75.0,7.366666666666666
Density_80_TS_5_embed_P30N_C10N_trial_55,80.0,-0.999997679388015,0.9881199999999982,0.2975,5,0.0,20.0,20.0,95.0,95.0,4.5
Density_80_TS_5_embed_P30N_C10N_trial_56,80.0,-0.9245545833819088,0.7819333333333303,0.1807,5,0.0,75.0,75.0,80.0,80.0,4.133333333333334
Density_80_TS_5_embed_P30N_C10N_trial_57,80.0,-0.9262932648288488,0.4425566666666584,0.3651,5,0.0,90.0,90.0,10.0,10.0,8.433333333333334
Density_80_TS_5_embed_P30N_C10N_trial_58,80.0,-0.9999999626634818,0.99731,0.384,5,0.0,10.0,10.0,95.0,95.0,8.1
Density_80_TS_5_embed_P30N_C10N_trial_59,80.0,-0.9999999970921956,0.996613333333333,0.3939,5,0.0,20.0,20.0,75.0,75.0,2.1666666666666665
Density_80_TS_5_embed_P30N_C10N_trial_60,80.0,-1.0,0.9998566666666662,0.3616,5,0.0,15.0,15.0,90.0,90.0,5.366666666666666
Density_80_TS_5_embed_P30N_C10N_trial_61,80.0,-0.9456935358888776,0.8019666666666565,0.21,5,0.0,70.0,70.0,45.0,45.0,6.933333333333334
Density_80_TS_5_embed_P30N_C10N_trial_62,80.0,-0.997291713980192,0.9843566666666644,0.2174,5,0.0,50.0,50.0,85.0,85.0,4.666666666666667
Density_80_TS_5_embed_P30N_C10N_trial_63,80.0,-0.916008324866286,0.4643166666666487,0.2326,5,0.0,100.0,100.0,25.0,25.0,9.066666666666666
Density_80_TS_5_embed_P30N_C10N_trial_64,80.0,-0.9677608140824692,0.9059599999999955,0.3211,5,0.0,75.0,75.0,20.0,20.0,5.533333333333333
Density_80_TS_5_embed_P30N_C10N_trial_65,80.0,-1.0,0.9999766666666474,0.6936,5,0.0,15.0,15.0,15.0,15.0,6.033333333333333
Density_80_TS_5_embed_P30N_C10N_trial_66,80.0,-0.996163125161298,0.9876333333333114,0.2759999999999999,5,0.0,45.0,45.0,35.0,35.0,6.733333333333333
Density_80_TS_5_embed_P30N_C10N_trial_67,80.0,-0.911434162989652,0.7197299999999834,0.7116,5,0.0,65.0,65.0,5.0,5.0,3.0
Density_80_TS_5_embed_P30N_C10N_trial_68,80.0,-0.9996447821443136,0.9988933333333304,0.4841,5,0.0,15.0,15.0,55.0,55.0,4.233333333333333
Density_80_TS_5_embed_P30N_C10N_trial_69,80.0,-0.9999999997254032,0.9992599999999908,0.3831,5,0.0,15.0,15.0,80.0,80.0,5.333333333333333
Density_80_TS_5_embed_P30N_C10N_trial_70,80.0,-0.9999999998739972,0.9993833333333166,0.4929,5,0.0,5.0,5.0,75.0,75.0,10.033333333333331
Density_80_TS_5_embed_P30N_C10N_trial_71,80.0,-0.9647352403442676,0.8536633333333213,0.2566999999999999,5,0.0,75.0,75.0,35.0,35.0,5.266666666666667
Density_80_TS_5_embed_P30N_C10N_trial_72,80.0,-0.9999999997606992,0.9993233333333325,0.4918999999999999,5,0.0,5.0,5.0,85.0,85.0,6.533333333333333
Density_80_TS_5_embed_P30N_C10N_trial_73,80.0,-0.9923223491903144,0.927356666666666,0.2014,5,0.0,55.0,55.0,90.0,90.0,2.2333333333333334
Density_80_TS_5_embed_P30N_C10N_trial_74,80.0,-0.912579200053994,0.7368533333333189,0.2891999999999999,5,0.0,80.0,80.0,20.0,20.0,7.266666666666667
Density_80_TS_5_embed_P30N_C10N_trial_75,80.0,-0.9475822007771127,0.7496466666666635,0.1698,5,0.0,90.0,90.0,75.0,75.0,2.3
Density_80_TS_5_embed_P30N_C10N_trial_76,80.0,-0.93750379641071,0.8426966666666582,0.2228,5,0.0,70.0,70.0,45.0,45.0,4.633333333333334
Density_80_TS_5_embed_P30N_C10N_trial_77,80.0,-0.9975369520377014,0.9941299999999892,0.2595,5,0.0,30.0,30.0,55.0,55.0,9.866666666666667
Density_80_TS_5_embed_P30N_C10N_trial_78,80.0,-0.998128151649615,0.9901499999999877,0.2977999999999999,5,0.0,30.0,30.0,50.0,50.0,9.1
Density_80_TS_5_embed_P30N_C10N_trial_79,80.0,-0.8964404393006482,0.5169599999999919,0.1673,5,0.0,80.0,80.0,75.0,75.0,5.0
Density_80_TS_5_embed_P30N_C10N_trial_80,80.0,-0.9482121992165734,0.6551533333333205,0.1473,5,0.0,95.0,95.0,95.0,95.0,6.8
Density_80_TS_5_embed_P30N_C10N_trial_81,80.0,-0.9512903974371832,0.8612633333333326,0.2308,5,0.0,45.0,45.0,95.0,95.0,2.1
Density_80_TS_5_embed_P30N_C10N_trial_82,80.0,-0.9734154458388944,0.838186666666658,0.1815999999999999,5,0.0,80.0,80.0,70.0,70.0,6.133333333333334
Density_80_TS_5_embed_P30N_C10N_trial_83,80.0,-0.9621299279765072,0.8890966666666541,0.1731,5,0.0,60.0,60.0,95.0,95.0,4.1
Density_80_TS_5_embed_P30N_C10N_trial_84,80.0,-0.971334733582385,0.892536666666661,0.2384,5,0.0,90.0,90.0,30.0,30.0,6.333333333333333
Density_80_TS_5_embed_P30N_C10N_trial_85,80.0,-0.986751455234826,0.9668233333333236,0.3846,5,0.0,45.0,45.0,30.0,30.0,3.3
Density_80_TS_5_embed_P30N_C10N_trial_86,80.0,-1.0,0.9999999999999992,0.6785000000000001,5,0.0,15.0,15.0,30.0,30.0,3.933333333333333
Density_80_TS_5_embed_P30N_C10N_trial_87,80.0,-0.9393297337084752,0.683959999999995,0.1811,5,0.0,100.0,100.0,60.0,60.0,2.4
Density_80_TS_5_embed_P30N_C10N_trial_88,80.0,-0.9881408322600236,0.9219766666666624,0.1891,5,0.0,75.0,75.0,70.0,70.0,5.633333333333334
Density_80_TS_5_embed_P30N_C10N_trial_89,80.0,-0.985083973131828,0.9629699999999992,0.1907,5,0.0,40.0,40.0,90.0,90.0,8.666666666666666
Density_80_TS_5_embed_P30N_C10N_trial_90,80.0,-0.9443491514122916,0.8218999999999935,0.1883,5,0.0,80.0,80.0,60.0,60.0,3.9
Density_80_TS_5_embed_P30N_C10N_trial_91,80.0,-0.9508965620900446,0.8489433333333217,0.145,5,0.0,90.0,90.0,95.0,95.0,6.333333333333333
Density_80_TS_5_embed_P30N_C10N_trial_92,80.0,-0.932535797054048,0.7887033333333251,0.1375,5,0.0,80.0,80.0,100.0,100.0,9.233333333333333
Density_80_TS_5_embed_P30N_C10N_trial_93,80.0,-0.9999649663126468,0.9959133333333288,0.4926999999999999,5,0.0,70.0,70.0,15.0,15.0,2.1666666666666665
Density_80_TS_5_embed_P30N_C10N_trial_94,80.0,-0.9857751581460455,0.9383033333333312,0.1523,5,0.0,75.0,75.0,100.0,100.0,2.2666666666666666
Density_80_TS_5_embed_P30N_C10N_trial_95,80.0,-0.9999999967253052,0.997089999999982,0.7201000000000001,5,0.0,10.0,10.0,15.0,15.0,5.6
Density_80_TS_5_embed_P30N_C10N_trial_96,80.0,-0.9999999999988198,0.9998033333333252,0.52,5,0.0,5.0,5.0,80.0,80.0,7.966666666666667
Density_80_TS_5_embed_P30N_C10N_trial_97,80.0,-0.9880135189330668,0.910283333333318,0.1552,5,0.0,80.0,80.0,70.0,70.0,9.233333333333333
Density_80_TS_5_embed_P30N_C10N_trial_98,80.0,-0.9999970640602336,0.9876566666666616,0.3331999999999999,5,0.0,35.0,35.0,60.0,60.0,2.0
Density_80_TS_5_embed_P30N_C10N_trial_99,80.0,-0.8496887056152987,0.467363333333323,0.1694,5,0.0,95.0,95.0,75.0,75.0,2.7333333333333334
Density_100_TS_5_embed_P30N_C10N_trial_0,100.0,-0.9999999999552024,0.9995299999999986,0.4432999999999999,5,0.0,25.0,25.0,70.0,70.0,2.7333333333333334
Density_100_TS_5_embed_P30N_C10N_trial_1,100.0,-0.965419379654654,0.914896666666662,0.2925999999999999,5,0.0,80.0,80.0,50.0,50.0,3.9
Density_100_TS_5_embed_P30N_C10N_trial_2,100.0,-0.9918918381114584,0.9795866666666444,0.3362999999999999,5,0.0,100.0,100.0,30.0,30.0,3.733333333333333
Density_100_TS_5_embed_P30N_C10N_trial_3,100.0,-0.9683590184535806,0.9188699999999737,0.6352000000000001,5,0.0,95.0,95.0,5.0,5.0,8.433333333333334
Density_100_TS_5_embed_P30N_C10N_trial_4,100.0,-0.9999999999999998,0.9999966666666458,0.5902000000000001,5,0.0,15.0,15.0,35.0,35.0,7.966666666666667
Density_100_TS_5_embed_P30N_C10N_trial_5,100.0,-0.9938922027356686,0.9861566666666448,0.256,5,0.0,65.0,65.0,60.0,60.0,9.433333333333334
Density_100_TS_5_embed_P30N_C10N_trial_6,100.0,-0.9942015649594116,0.9768066666666568,0.2969999999999999,5,0.0,55.0,55.0,45.0,45.0,9.766666666666667
Density_100_TS_5_embed_P30N_C10N_trial_7,100.0,-1.0,0.9999499999999778,0.6829,5,0.0,25.0,25.0,20.0,20.0,5.066666666666666
Density_100_TS_5_embed_P30N_C10N_trial_8,100.0,-0.9984540500797175,0.9961033333333228,0.5865,5,0.0,50.0,50.0,10.0,10.0,9.133333333333333
Density_100_TS_5_embed_P30N_C10N_trial_9,100.0,-0.9826998817789476,0.962439999999994,0.4436,5,0.0,55.0,55.0,35.0,35.0,3.9
Density_100_TS_5_embed_P30N_C10N_trial_10,100.0,-0.995876917852041,0.9888066666666556,0.4695,5,0.0,65.0,65.0,20.0,20.0,6.733333333333333
Density_100_TS_5_embed_P30N_C10N_trial_11,100.0,-0.9868299835617048,0.9661599999999853,0.5641,5,0.0,95.0,95.0,10.0,10.0,5.1
Density_100_TS_5_embed_P30N_C10N_trial_12,100.0,-0.9789909694875804,0.9544666666666648,0.2289,5,0.0,75.0,75.0,85.0,85.0,6.9
Density_100_TS_5_embed_P30N_C10N_trial_13,100.0,-0.9728712282500536,0.93867,0.3464,5,0.0,75.0,75.0,45.0,45.0,3.1666666666666665
Density_100_TS_5_embed_P30N_C10N_trial_14,100.0,-0.9999950439267348,0.9968833333333326,0.3073,5,0.0,95.0,95.0,45.0,45.0,3.1333333333333333
Density_100_TS_5_embed_P30N_C10N_trial_15,100.0,-0.9998551325642552,0.9984399999999944,0.2523,5,0.0,65.0,65.0,95.0,95.0,4.966666666666667
Density_100_TS_5_embed_P30N_C10N_trial_16,100.0,-0.9999999999999516,0.9998299999999885,0.8102,5,0.0,15.0,15.0,25.0,25.0,2.533333333333333
Density_100_TS_5_embed_P30N_C10N_trial_17,100.0,-0.9999999985528232,0.998576666666664,0.3897,5,0.0,45.0,45.0,55.0,55.0,3.566666666666667
Density_100_TS_5_embed_P30N_C10N_trial_18,100.0,-0.9999849443944612,0.9986066666666648,0.2489,5,0.0,85.0,85.0,80.0,80.0,3.733333333333333
Density_100_TS_5_embed_P30N_C10N_trial_19,100.0,-0.9897251949798476,0.9721366666666492,0.4992,5,0.0,50.0,50.0,30.0,30.0,3.7666666666666666
Density_100_TS_5_embed_P30N_C10N_trial_20,100.0,-1.0,0.9998533333333192,0.356,5,0.0,30.0,30.0,65.0,65.0,8.833333333333334
Density_100_TS_5_embed_P30N_C10N_trial_21,100.0,-0.9999999999755492,0.9996033333333324,0.3565,5,0.0,20.0,20.0,100.0,100.0,8.2
Density_100_TS_5_embed_P30N_C10N_trial_22,100.0,-0.9999999999998708,0.9999133333333298,0.4692,5,0.0,25.0,25.0,50.0,50.0,6.066666666666666
Density_100_TS_5_embed_P30N_C10N_trial_23,100.0,-0.9999999999999608,0.9998533333333226,0.7291000000000001,5,0.0,15.0,15.0,20.0,20.0,5.733333333333333
Density_100_TS_5_embed_P30N_C10N_trial_24,100.0,-1.0,0.999989999999972,0.5214000000000001,5,0.0,20.0,20.0,50.0,50.0,6.166666666666667
Density_100_TS_5_embed_P30N_C10N_trial_25,100.0,-0.9992714841441724,0.9983533333333304,0.239,5,0.0,95.0,95.0,65.0,65.0,2.6
Density_100_TS_5_embed_P30N_C10N_trial_26,100.0,-1.0,0.9999999999999976,0.6903999999999999,5,0.0,5.0,5.0,95.0,95.0,5.233333333333333
Density_100_TS_5_embed_P30N_C10N_trial_27,100.0,-1.0,0.9999966666666502,0.9249000000000002,5,0.0,5.0,5.0,10.0,10.0,7.7
Density_100_TS_5_embed_P30N_C10N_trial_28,100.0,-0.993048131740422,0.98028999999999,0.319,5,0.0,65.0,65.0,40.0,40.0,5.8
Density_100_TS_5_embed_P30N_C10N_trial_29,100.0,-1.0,0.9999899999999964,0.5224000000000001,5,0.0,10.0,10.0,100.0,100.0,6.2
Density_100_TS_5_embed_P30N_C10N_trial_30,100.0,-0.99999999998459,0.9996599999999944,0.519,5,0.0,25.0,25.0,50.0,50.0,3.066666666666667
Density_100_TS_5_embed_P30N_C10N_trial_31,100.0,-0.9997453016228902,0.9892899999999856,0.4132,5,0.0,75.0,75.0,20.0,20.0,9.066666666666666
Density_100_TS_5_embed_P30N_C10N_trial_32,100.0,-0.9999999999996392,0.9998866666666651,0.3691,5,0.0,50.0,50.0,50.0,50.0,4.833333333333333
Density_100_TS_5_embed_P30N_C10N_trial_33,100.0,-0.999999999993573,0.9997966666666456,0.3064,5,0.0,40.0,40.0,85.0,85.0,7.3
Density_100_TS_5_embed_P30N_C10N_trial_34,100.0,-0.9973983144227658,0.9897933333333326,0.2792,5,0.0,70.0,70.0,60.0,60.0,3.033333333333333
Density_100_TS_5_embed_P30N_C10N_trial_35,100.0,-0.9874754517665651,0.9701933333333214,0.224,5,0.0,85.0,85.0,60.0,60.0,6.533333333333333
Density_100_TS_5_embed_P30N_C10N_trial_36,100.0,-0.99999999958353,0.9991466666666634,0.4543,5,0.0,25.0,25.0,60.0,60.0,3.333333333333333
Density_100_TS_5_embed_P30N_C10N_trial_37,100.0,-0.9993122511036434,0.9974199999999952,0.3789,5,0.0,60.0,60.0,30.0,30.0,7.833333333333333
Density_100_TS_5_embed_P30N_C10N_trial_38,100.0,-0.985716492890197,0.961076666666664,0.2268,5,0.0,65.0,65.0,80.0,80.0,10.1
Density_100_TS_5_embed_P30N_C10N_trial_39,100.0,-1.0,0.9999999999999818,0.3557,5,0.0,30.0,30.0,70.0,70.0,8.4
Density_100_TS_5_embed_P30N_C10N_trial_40,100.0,-0.9999999979781108,0.997673333333328,0.4863,5,0.0,30.0,30.0,45.0,45.0,2.0
Density_100_TS_5_embed_P30N_C10N_trial_41,100.0,-1.0,0.9999366666666611,0.5651999999999999,5,0.0,10.0,10.0,80.0,80.0,7.066666666666666
Density_100_TS_5_embed_P30N_C10N_trial_42,100.0,-0.9999999952475274,0.9977866666666648,0.2961999999999999,5,0.0,50.0,50.0,75.0,75.0,5.1
Density_100_TS_5_embed_P30N_C10N_trial_43,100.0,-0.981266990097682,0.9481299999999846,0.2185,5,0.0,80.0,80.0,75.0,75.0,7.066666666666666
Density_100_TS_5_embed_P30N_C10N_trial_44,100.0,-1.0,0.9999999999999982,0.7927,5,0.0,5.0,5.0,75.0,75.0,3.7
Density_100_TS_5_embed_P30N_C10N_trial_45,100.0,-0.9999999999980762,0.99986333333333,0.5098,5,0.0,35.0,35.0,35.0,35.0,4.366666666666666
Density_100_TS_5_embed_P30N_C10N_trial_46,100.0,-0.9997981795294972,0.997376666666647,0.2713,5,0.0,55.0,55.0,70.0,70.0,7.966666666666667
Density_100_TS_5_embed_P30N_C10N_trial_47,100.0,-1.0,0.9999999999999926,0.4183,5,0.0,15.0,15.0,95.0,95.0,9.533333333333331
Density_100_TS_5_embed_P30N_C10N_trial_48,100.0,-0.9997666608264928,0.9991599999999888,0.6086,5,0.0,40.0,40.0,20.0,20.0,5.8
Density_100_TS_5_embed_P30N_C10N_trial_49,100.0,-0.999857010992132,0.9969666666666572,0.2635,5,0.0,75.0,75.0,55.0,55.0,8.2
Density_100_TS_5_embed_P30N_C10N_trial_50,100.0,-0.9844812192311516,0.9640999999999964,0.2186,5,0.0,95.0,95.0,95.0,95.0,3.033333333333333
Density_100_TS_5_embed_P30N_C10N_trial_51,100.0,-0.9998967499291525,0.999336666666658,0.2764999999999999,5,0.0,55.0,55.0,70.0,70.0,7.866666666666666
Density_100_TS_5_embed_P30N_C10N_trial_52,100.0,-0.9943645776506066,0.985676666666653,0.5553,5,0.0,65.0,65.0,15.0,15.0,3.6
Density_100_TS_5_embed_P30N_C10N_trial_53,100.0,-0.973825715172807,0.9255433333333296,0.243,5,0.0,90.0,90.0,65.0,65.0,2.933333333333333
Density_100_TS_5_embed_P30N_C10N_trial_54,100.0,-0.9999846774113904,0.9992333333333232,0.4209,5,0.0,40.0,40.0,40.0,40.0,5.4
Density_100_TS_5_embed_P30N_C10N_trial_55,100.0,-1.0,0.999986666666658,0.8781000000000001,5,0.0,10.0,10.0,15.0,15.0,4.233333333333333
Density_100_TS_5_embed_P30N_C10N_trial_56,100.0,-0.9999999999999998,0.9999399999999816,0.62,5,0.0,25.0,25.0,15.0,15.0,9.466666666666669
Density_100_TS_5_embed_P30N_C10N_trial_57,100.0,-0.98716594403613,0.945036666666637,0.3152,5,0.0,100.0,100.0,35.0,35.0,3.966666666666667
Density_100_TS_5_embed_P30N_C10N_trial_58,100.0,-0.9999999999999823,0.9998099999999828,0.8712,5,0.0,30.0,30.0,5.0,5.0,3.933333333333333
Density_100_TS_5_embed_P30N_C10N_trial_59,100.0,-0.9999999982535488,0.9969699999999996,0.3189999999999999,5,0.0,50.0,50.0,80.0,80.0,2.833333333333333
Density_100_TS_5_embed_P30N_C10N_trial_60,100.0,-1.0,0.9999799999999972,0.4902,5,0.0,20.0,20.0,60.0,60.0,5.533333333333333
Density_100_TS_5_embed_P30N_C10N_trial_61,100.0,-1.0,0.999989999999975,0.7263,5,0.0,10.0,10.0,40.0,40.0,5.2
Density_100_TS_5_embed_P30N_C10N_trial_62,100.0,-0.9988372728931446,0.997449999999994,0.2195,5,0.0,65.0,65.0,95.0,95.0,7.833333333333333
Density_100_TS_5_embed_P30N_C10N_trial_63,100.0,-0.9932461661589304,0.9855499999999916,0.2704,5,0.0,65.0,65.0,55.0,55.0,9.366666666666667
Density_100_TS_5_embed_P30N_C10N_trial_64,100.0,-0.9999448909529504,0.9987633333333308,0.2475,5,0.0,50.0,50.0,90.0,90.0,9.433333333333334
Density_100_TS_5_embed_P30N_C10N_trial_65,100.0,-0.929223886150325,0.8419166666666613,0.2114,5,0.0,90.0,90.0,95.0,95.0,2.6
Density_100_TS_5_embed_P30N_C10N_trial_66,100.0,-0.9966425897808044,0.9928733333333108,0.4696,5,0.0,40.0,40.0,20.0,20.0,9.266666666666667
Density_100_TS_5_embed_P30N_C10N_trial_67,100.0,-1.0,0.9999933333333312,0.4034999999999999,5,0.0,30.0,30.0,70.0,70.0,2.333333333333333
Density_100_TS_5_embed_P30N_C10N_trial_68,100.0,-1.0,0.9999999999999948,0.7704000000000001,5,0.0,5.0,5.0,80.0,80.0,4.133333333333334
Density_100_TS_5_embed_P30N_C10N_trial_69,100.0,-0.9927125035335332,0.976949999999997,0.2232,5,0.0,100.0,100.0,55.0,55.0,9.7
Density_100_TS_5_embed_P30N_C10N_trial_70,100.0,-0.9993255535044834,0.9982066666666484,0.6806000000000001,5,0.0,55.0,55.0,5.0,5.0,10.066666666666666
Density_100_TS_5_embed_P30N_C10N_trial_71,100.0,-0.996627000479033,0.9850399999999904,0.3893,5,0.0,100.0,100.0,20.0,20.0,6.133333333333334
Density_100_TS_5_embed_P30N_C10N_trial_72,100.0,-0.9999999999917056,0.999626666666662,0.3277,5,0.0,45.0,45.0,65.0,65.0,7.033333333333333
Density_100_TS_5_embed_P30N_C10N_trial_73,100.0,-0.9999999999999998,0.9999899999999858,0.8475999999999999,5,0.0,5.0,5.0,20.0,20.0,9.3
Density_100_TS_5_embed_P30N_C10N_trial_74,100.0,-0.9365731509486046,0.7672999999999821,0.4686999999999999,5,0.0,100.0,100.0,15.0,15.0,3.566666666666667
Density_100_TS_5_embed_P30N_C10N_trial_75,100.0,-0.9999999994715928,0.998899999999993,0.2968,5,0.0,45.0,45.0,70.0,70.0,6.6
Density_100_TS_5_embed_P30N_C10N_trial_76,100.0,-0.9976840149092816,0.9912166666666598,0.3193999999999999,5,0.0,65.0,65.0,40.0,40.0,7.566666666666666
Density_100_TS_5_embed_P30N_C10N_trial_77,100.0,-0.9969119314608104,0.9888066666666476,0.5071000000000001,5,0.0,85.0,85.0,10.0,10.0,8.766666666666667
Density_100_TS_5_embed_P30N_C10N_trial_78,100.0,-0.9982734682322644,0.9953433333333296,0.241,5,0.0,75.0,75.0,80.0,80.0,6.333333333333333
Density_100_TS_5_embed_P30N_C10N_trial_79,100.0,-0.9737565965173518,0.930839999999962,0.4266,5,0.0,90.0,90.0,20.0,20.0,3.966666666666667
Density_100_TS_5_embed_P30N_C10N_trial_80,100.0,-0.9963045042314248,0.98942,0.2171,5,0.0,80.0,80.0,90.0,90.0,6.466666666666667
Density_100_TS_5_embed_P30N_C10N_trial_81,100.0,-1.0,0.9998266666666484,0.8204,5,0.0,10.0,10.0,30.0,30.0,4.133333333333334
Density_100_TS_5_embed_P30N_C10N_trial_82,100.0,-1.0,0.9999899999999656,0.8884999999999998,5,0.0,5.0,5.0,35.0,35.0,2.1333333333333333
Density_100_TS_5_embed_P30N_C10N_trial_83,100.0,-0.9999950241314172,0.9991166666666492,0.7289,5,0.0,35.0,35.0,20.0,20.0,2.066666666666667
Density_100_TS_5_embed_P30N_C10N_trial_84,100.0,-0.9999999999999428,0.9998833333333208,0.5312000000000001,5,0.0,15.0,15.0,40.0,40.0,9.466666666666669
Density_100_TS_5_embed_P30N_C10N_trial_85,100.0,-1.0,0.999863333333324,0.7541,5,0.0,35.0,35.0,5.0,5.0,10.0
Density_100_TS_5_embed_P30N_C10N_trial_86,100.0,-0.9893522900978472,0.9772699999999996,0.2199,5,0.0,80.0,80.0,100.0,100.0,2.6333333333333333
Density_100_TS_5_embed_P30N_C10N_trial_87,100.0,-1.0,0.9998933333333228,0.7597,5,0.0,25.0,25.0,20.0,20.0,3.8
Density_100_TS_5_embed_P30N_C10N_trial_88,100.0,-1.0,0.999956666666646,0.9021,5,0.0,10.0,10.0,10.0,10.0,6.0
Density_100_TS_5_embed_P30N_C10N_trial_89,100.0,-0.9999999999999836,0.9999133333333284,0.8971999999999999,5,0.0,15.0,15.0,20.0,20.0,3.333333333333333
Density_100_TS_5_embed_P30N_C10N_trial_90,100.0,-0.9999999999988792,0.9998166666666648,0.6741,5,0.0,5.0,5.0,100.0,100.0,4.666666666666667
Density_100_TS_5_embed_P30N_C10N_trial_91,100.0,-1.0,0.9999499999999916,0.8611,5,0.0,10.0,10.0,15.0,15.0,6.466666666666667
Density_100_TS_5_embed_P30N_C10N_trial_92,100.0,-0.9992572293971228,0.9977866666666642,0.2341,5,0.0,90.0,90.0,70.0,70.0,6.3
Density_100_TS_5_embed_P30N_C10N_trial_93,100.0,-0.9998001092648924,0.9994733333333312,0.4031999999999999,5,0.0,45.0,45.0,50.0,50.0,2.433333333333333
Density_100_TS_5_embed_P30N_C10N_trial_94,100.0,-0.9999999999968252,0.999826666666661,0.3077,5,0.0,35.0,35.0,80.0,80.0,7.733333333333333
Density_100_TS_5_embed_P30N_C10N_trial_95,100.0,-0.9354653811586078,0.8161666666666639,0.2556,5,0.0,100.0,100.0,55.0,55.0,6.933333333333334
Density_100_TS_5_embed_P30N_C10N_trial_96,100.0,-0.992136131908979,0.9841466666666582,0.2815,5,0.0,50.0,50.0,75.0,75.0,8.166666666666666
Density_100_TS_5_embed_P30N_C10N_trial_97,100.0,-0.9974878561025632,0.9940566666666348,0.2449,5,0.0,90.0,90.0,65.0,65.0,8.9
Density_100_TS_5_embed_P30N_C10N_trial_98,100.0,-0.9988490038883636,0.9954966666666624,0.3957999999999999,5,0.0,35.0,35.0,50.0,50.0,6.466666666666667
