index,Core Density,CC AB,F1,Team_Strength,Team Size,Impurity,Indegree_Team_A,Indegree_Team_B,Outdegree_Team_A,Outdegree_Team_B,External Network Density
TS_3_embed_P30N_C6N_trial_48,100.0,-0.8076340189348971,0.3321666666666583,0.1883333333333333,3,0.0,36.0,36.0,45.0,45.0,6.133333333333334
TS_3_embed_P30N_C6N_trial_49,100.0,-0.996656212504894,0.9918433333333304,0.175,3,0.0,60.0,60.0,57.0,57.0,6.5
TS_3_embed_P30N_C6N_trial_50,100.0,-0.9037760928191896,0.7603799999999966,0.1924999999999999,3,0.0,42.0,42.0,45.0,45.0,2.7
TS_3_embed_P30N_C6N_trial_51,100.0,-0.9134553709761613,0.719939999999992,0.2333333333333333,3,0.0,45.0,45.0,24.0,24.0,8.566666666666666
TS_3_embed_P30N_C6N_trial_52,100.0,-0.7842989601463349,0.3518799999999931,0.1744444444444444,3,0.0,45.0,45.0,57.0,57.0,5.8
TS_3_embed_P30N_C6N_trial_53,100.0,-0.9577657773941686,0.8805866666666626,0.1797222222222222,3,0.0,48.0,48.0,51.0,51.0,3.1333333333333333
TS_3_embed_P30N_C6N_trial_54,100.0,-0.9812709177899518,0.9598266666666528,0.6138888888888889,3,0.0,12.0,12.0,15.0,15.0,2.566666666666667
TS_3_embed_P30N_C6N_trial_55,100.0,-0.9893627871621004,0.952643333333325,0.1913888888888889,3,0.0,27.0,27.0,60.0,60.0,8.666666666666666
TS_3_embed_P30N_C6N_trial_56,100.0,-0.925938281976888,0.8323133333333238,0.2341666666666666,3,0.0,39.0,39.0,27.0,27.0,4.833333333333333
TS_3_embed_P30N_C6N_trial_57,100.0,-0.8147663541673913,0.553859999999992,0.1802777777777778,3,0.0,60.0,60.0,42.0,42.0,4.933333333333334
TS_3_embed_P30N_C6N_trial_58,100.0,-0.9989639628734226,0.9923599999999954,0.2713888888888889,3,0.0,18.0,18.0,48.0,48.0,8.3
TS_3_embed_P30N_C6N_trial_59,100.0,-0.9627520776395856,0.9102533333333176,0.5583333333333333,3,0.0,18.0,18.0,9.0,9.0,5.266666666666667
TS_3_embed_P30N_C6N_trial_60,100.0,-0.9924873491594176,0.98427333333333,0.2447222222222222,3,0.0,27.0,27.0,45.0,45.0,8.366666666666667
TS_3_embed_P30N_C6N_trial_61,100.0,-0.9996332713767642,0.9982966666666532,0.3686111111111111,3,0.0,15.0,15.0,36.0,36.0,4.0
TS_3_embed_P30N_C6N_trial_62,100.0,-0.959813617987379,0.8889666666666524,0.4111111111111111,3,0.0,36.0,36.0,9.0,9.0,6.1
TS_3_embed_P30N_C6N_trial_63,100.0,-0.9606465434654649,0.9093533333333288,0.4466666666666666,3,0.0,18.0,18.0,15.0,15.0,2.933333333333333
TS_3_embed_P30N_C6N_trial_64,100.0,-1.0,0.999999999999998,0.5802777777777777,3,0.0,6.0,6.0,48.0,48.0,2.1
TS_3_embed_P30N_C6N_trial_65,100.0,-0.8940816502369399,0.7011333333333267,0.2055555555555555,3,0.0,24.0,24.0,39.0,39.0,7.633333333333334
TS_3_embed_P30N_C6N_trial_66,100.0,-0.8666607897061,0.6799266666666522,0.2725,3,0.0,24.0,24.0,39.0,39.0,2.8666666666666667
TS_3_embed_P30N_C6N_trial_67,100.0,-0.8373880330669091,0.4878566666666598,0.2497222222222222,3,0.0,30.0,30.0,51.0,51.0,2.2
TS_3_embed_P30N_C6N_trial_68,100.0,-0.9873365275087485,0.9486833333333038,0.805,3,0.0,18.0,18.0,3.0,3.0,4.033333333333333
TS_3_embed_P30N_C6N_trial_69,100.0,-0.835745909697258,0.6171399999999926,0.2508333333333333,3,0.0,45.0,45.0,21.0,21.0,4.833333333333333
TS_3_embed_P30N_C6N_trial_70,100.0,-0.9987640975507164,0.9965933333333163,0.4425,3,0.0,12.0,12.0,12.0,12.0,7.833333333333333
TS_3_embed_P30N_C6N_trial_71,100.0,-0.997154723483161,0.9902799999999712,0.4786111111111111,3,0.0,15.0,15.0,18.0,18.0,4.5
TS_3_embed_P30N_C6N_trial_72,100.0,-0.9563618888363432,0.7758999999999896,0.1769444444444444,3,0.0,45.0,45.0,48.0,48.0,8.866666666666667
TS_3_embed_P30N_C6N_trial_73,100.0,-0.9245526064682528,0.6930033333333208,0.2144444444444444,3,0.0,51.0,51.0,30.0,30.0,4.033333333333333
TS_3_embed_P30N_C6N_trial_74,100.0,-0.999999999999984,0.9999333333333276,0.6144444444444443,3,0.0,3.0,3.0,30.0,30.0,5.466666666666667
TS_3_embed_P30N_C6N_trial_75,100.0,-0.986691679814936,0.9528166666666626,0.2602777777777778,3,0.0,30.0,30.0,24.0,24.0,5.566666666666666
TS_3_embed_P30N_C6N_trial_76,100.0,-0.9974734055200984,0.9899299999999932,0.1983333333333333,3,0.0,60.0,60.0,36.0,36.0,6.533333333333333
TS_3_embed_P30N_C6N_trial_77,100.0,-0.9887729289854194,0.978109999999978,0.4202777777777778,3,0.0,9.0,9.0,30.0,30.0,5.6
TS_3_embed_P30N_C6N_trial_78,100.0,-0.9535204072241226,0.7787199999999868,0.2216666666666666,3,0.0,33.0,33.0,33.0,33.0,6.466666666666667
TS_3_embed_P30N_C6N_trial_79,100.0,-0.8878344257803475,0.3766399999999949,0.1638888888888888,3,0.0,60.0,60.0,30.0,30.0,2.8666666666666667
TS_3_embed_P30N_C6N_trial_80,100.0,-0.9991458901011202,0.9952266666666586,0.2686111111111111,3,0.0,18.0,18.0,42.0,42.0,5.1
TS_3_embed_P30N_C6N_trial_81,100.0,-0.9899724148082228,0.9662899999999938,0.2183333333333333,3,0.0,51.0,51.0,39.0,39.0,5.0
TS_3_embed_P30N_C6N_trial_82,100.0,-0.9987740520189936,0.9965499999999978,0.4169444444444444,3,0.0,6.0,6.0,51.0,51.0,6.733333333333333
TS_3_embed_P30N_C6N_trial_83,100.0,-0.8305487159946976,0.3694133333333291,0.1863888888888888,3,0.0,57.0,57.0,30.0,30.0,7.933333333333334
TS_3_embed_P30N_C6N_trial_84,100.0,-0.976677648724324,0.9440899999999984,0.2583333333333333,3,0.0,18.0,18.0,30.0,30.0,7.5
TS_3_embed_P30N_C6N_trial_85,100.0,-0.9972987986559074,0.9925133333333206,0.3361111111111111,3,0.0,9.0,9.0,30.0,30.0,9.5
TS_3_embed_P30N_C6N_trial_86,100.0,-0.9999999999998708,0.9999499999999808,0.8155555555555556,3,0.0,3.0,3.0,24.0,24.0,3.633333333333333
TS_3_embed_P30N_C6N_trial_87,100.0,-0.9990756674299512,0.9970666666666635,0.3027777777777777,3,0.0,30.0,30.0,33.0,33.0,3.333333333333333
TS_3_embed_P30N_C6N_trial_88,100.0,-0.9686126674653674,0.9235566666666626,0.2405555555555555,3,0.0,24.0,24.0,51.0,51.0,3.933333333333333
TS_3_embed_P30N_C6N_trial_89,100.0,-0.9999999999862732,0.999786666666656,0.4747222222222221,3,0.0,3.0,3.0,57.0,57.0,4.033333333333333
TS_3_embed_P30N_C6N_trial_90,100.0,-0.9717931809149842,0.931559999999991,0.2458333333333333,3,0.0,18.0,18.0,39.0,39.0,9.333333333333334
TS_3_embed_P30N_C6N_trial_91,100.0,-0.9999999978275574,0.9987066666666612,0.3152777777777777,3,0.0,15.0,15.0,30.0,30.0,9.266666666666667
TS_3_embed_P30N_C6N_trial_92,100.0,-0.9370819987112344,0.8510633333333245,0.2047222222222222,3,0.0,30.0,30.0,51.0,51.0,6.5
TS_3_embed_P30N_C6N_trial_93,100.0,-0.9743796814406992,0.9098133333333256,0.1674999999999999,3,0.0,51.0,51.0,48.0,48.0,4.433333333333334
TS_3_embed_P30N_C6N_trial_94,100.0,-0.99970514170585,0.998883333333324,0.2836111111111111,3,0.0,18.0,18.0,33.0,33.0,9.766666666666667
TS_3_embed_P30N_C6N_trial_95,100.0,-0.984184065679366,0.959286666666644,0.8333333333333333,3,0.0,9.0,9.0,3.0,3.0,2.8
TS_3_embed_P30N_C6N_trial_96,100.0,-0.7321697157331317,0.377509999999996,0.1594444444444444,3,0.0,60.0,60.0,51.0,51.0,8.866666666666667
TS_3_embed_P30N_C6N_trial_97,100.0,-0.9999999999978482,0.999866666666664,0.4652777777777778,3,0.0,3.0,3.0,48.0,48.0,7.733333333333333
TS_3_embed_P30N_C6N_trial_98,100.0,-0.8780846287739789,0.7913899999999836,0.2958333333333333,3,0.0,42.0,42.0,12.0,12.0,9.4
TS_3_embed_P30N_C6N_trial_99,100.0,-0.9999999999811896,0.9996666666666618,0.5691666666666666,3,0.0,6.0,6.0,15.0,15.0,5.266666666666667
TS_4_embed_P30N_C8N_trial_0,100.0,-0.999999999997906,0.9997366666666584,0.6404687499999999,4,0.0,20.0,20.0,12.0,12.0,6.5
TS_4_embed_P30N_C8N_trial_1,100.0,-0.999999999479853,0.9989999999999992,0.5725,4,0.0,8.0,8.0,68.0,68.0,3.066666666666667
TS_4_embed_P30N_C8N_trial_2,100.0,-0.8898482687526993,0.446533333333324,0.220625,4,0.0,44.0,44.0,64.0,64.0,7.1
TS_4_embed_P30N_C8N_trial_3,100.0,-0.99998487948767,0.9988899999999928,0.6640625,4,0.0,16.0,16.0,28.0,28.0,3.933333333333333
TS_4_embed_P30N_C8N_trial_4,100.0,-0.9020529011186984,0.7107699999999814,0.46515625,4,0.0,72.0,72.0,8.0,8.0,5.766666666666667
TS_4_embed_P30N_C8N_trial_5,100.0,-0.9997641666058122,0.9981899999999974,0.3243749999999999,4,0.0,20.0,20.0,68.0,68.0,6.8
TS_4_embed_P30N_C8N_trial_6,100.0,-0.9999635028229974,0.9981166666666564,0.236875,4,0.0,52.0,52.0,52.0,52.0,7.966666666666667
TS_4_embed_P30N_C8N_trial_7,100.0,-0.9887368849011574,0.972573333333331,0.1928125,4,0.0,72.0,72.0,68.0,68.0,3.1666666666666665
TS_4_embed_P30N_C8N_trial_8,100.0,-0.9990572449198162,0.9950433333333282,0.291875,4,0.0,20.0,20.0,68.0,68.0,8.066666666666666
TS_4_embed_P30N_C8N_trial_9,100.0,-0.9798905257456756,0.869293333333326,0.2465625,4,0.0,80.0,80.0,36.0,36.0,3.066666666666667
TS_4_embed_P30N_C8N_trial_10,100.0,-0.9548645789025793,0.8986433333333312,0.1778124999999999,4,0.0,68.0,68.0,72.0,72.0,3.1333333333333333
TS_4_embed_P30N_C8N_trial_11,100.0,-0.8976507159902967,0.6107899999999905,0.3265625,4,0.0,40.0,40.0,24.0,24.0,9.1
TS_4_embed_P30N_C8N_trial_12,100.0,-0.9548053631909124,0.8867033333333311,0.18890625,4,0.0,76.0,76.0,76.0,76.0,4.566666666666666
TS_4_embed_P30N_C8N_trial_13,100.0,-0.9526445206352122,0.8958633333333325,0.21625,4,0.0,48.0,48.0,76.0,76.0,4.7
TS_4_embed_P30N_C8N_trial_14,100.0,-0.9818360619693792,0.754929999999996,0.18203125,4,0.0,60.0,60.0,80.0,80.0,7.1
TS_4_embed_P30N_C8N_trial_15,100.0,-0.999999999923874,0.9993866666666648,0.638125,4,0.0,12.0,12.0,32.0,32.0,2.833333333333333
TS_4_embed_P30N_C8N_trial_16,100.0,-0.8854724305884176,0.6724666666666519,0.53078125,4,0.0,68.0,68.0,4.0,4.0,9.4
TS_4_embed_P30N_C8N_trial_17,100.0,-0.9999948896076628,0.9992633333332994,0.7215625000000001,4,0.0,20.0,20.0,8.0,8.0,4.833333333333333
TS_4_embed_P30N_C8N_trial_18,100.0,-0.9999999999944016,0.9997433333333148,0.56203125,4,0.0,16.0,16.0,24.0,24.0,5.766666666666667
TS_4_embed_P30N_C8N_trial_19,100.0,-0.9964541794413008,0.9900433333333234,0.23515625,4,0.0,40.0,40.0,60.0,60.0,5.766666666666667
TS_4_embed_P30N_C8N_trial_20,100.0,-0.9892218914881395,0.965593333333322,0.4623437499999999,4,0.0,48.0,48.0,12.0,12.0,4.5
TS_4_embed_P30N_C8N_trial_21,100.0,-0.992298244728635,0.9022366666666608,0.1978125,4,0.0,56.0,56.0,68.0,68.0,7.6
TS_4_embed_P30N_C8N_trial_22,100.0,-0.9421984513176412,0.8302799999999844,0.36078125,4,0.0,32.0,32.0,48.0,48.0,2.533333333333333
TS_4_embed_P30N_C8N_trial_23,100.0,-0.9619111015400836,0.8655633333333153,0.41890625,4,0.0,60.0,60.0,16.0,16.0,3.1333333333333333
TS_4_embed_P30N_C8N_trial_24,100.0,-0.9997451617898264,0.999326666666666,0.24765625,4,0.0,32.0,32.0,76.0,76.0,8.3
TS_4_embed_P30N_C8N_trial_25,100.0,-0.9999999999869716,0.9997566666666624,0.569375,4,0.0,8.0,8.0,40.0,40.0,6.4
TS_4_embed_P30N_C8N_trial_26,100.0,-0.99999999455471,0.997466666666665,0.2821874999999999,4,0.0,32.0,32.0,60.0,60.0,6.266666666666667
TS_4_embed_P30N_C8N_trial_27,100.0,-0.9597190759803802,0.8848133333333111,0.3165625,4,0.0,60.0,60.0,24.0,24.0,7.166666666666667
TS_4_embed_P30N_C8N_trial_28,100.0,-0.9999999999488904,0.9996133333333272,0.4565625000000001,4,0.0,8.0,8.0,52.0,52.0,8.966666666666667
TS_4_embed_P30N_C8N_trial_29,100.0,-0.9372898323087192,0.8183666666666602,0.1728124999999999,4,0.0,64.0,64.0,80.0,80.0,7.466666666666667
TS_4_embed_P30N_C8N_trial_30,100.0,-0.996207732361904,0.9903033333333208,0.5125,4,0.0,28.0,28.0,24.0,24.0,2.933333333333333
TS_4_embed_P30N_C8N_trial_31,100.0,-1.0,0.9999966666666602,0.79109375,4,0.0,8.0,8.0,8.0,8.0,9.3
TS_4_embed_P30N_C8N_trial_32,100.0,-0.9993373269534412,0.9953999999999954,0.39,4,0.0,28.0,28.0,48.0,48.0,3.533333333333333
TS_4_embed_P30N_C8N_trial_33,100.0,-0.9999999996162872,0.9988266666666518,0.42796875,4,0.0,28.0,28.0,36.0,36.0,3.633333333333333
TS_4_embed_P30N_C8N_trial_34,100.0,-0.9988273435598284,0.996536666666663,0.491875,4,0.0,12.0,12.0,52.0,52.0,3.466666666666667
TS_4_embed_P30N_C8N_trial_35,100.0,-0.999635395926119,0.9900966666666612,0.2740625,4,0.0,48.0,48.0,48.0,48.0,4.966666666666667
TS_4_embed_P30N_C8N_trial_36,100.0,-0.999794116518154,0.9960233333333068,0.27796875,4,0.0,44.0,44.0,44.0,44.0,8.4
TS_4_embed_P30N_C8N_trial_37,100.0,-0.97100446199017,0.932759999999996,0.2028125,4,0.0,60.0,60.0,72.0,72.0,3.2666666666666666
TS_4_embed_P30N_C8N_trial_38,100.0,-0.9859638819660784,0.9586166666666652,0.223125,4,0.0,40.0,40.0,76.0,76.0,5.033333333333333
TS_4_embed_P30N_C8N_trial_39,100.0,-0.9981933225716422,0.9835199999999924,0.2890625,4,0.0,28.0,28.0,76.0,76.0,2.1
TS_4_embed_P30N_C8N_trial_40,100.0,-0.9995895529251996,0.998949999999995,0.37984375,4,0.0,48.0,48.0,36.0,36.0,3.8666666666666663
TS_4_embed_P30N_C8N_trial_41,100.0,-0.9905434588943676,0.976096666666659,0.24875,4,0.0,48.0,48.0,60.0,60.0,3.066666666666667
TS_4_embed_P30N_C8N_trial_42,100.0,-0.9711988026280052,0.9039033333333262,0.24578125,4,0.0,68.0,68.0,44.0,44.0,4.533333333333333
TS_4_embed_P30N_C8N_trial_43,100.0,-0.9849063666620784,0.9082533333333236,0.19875,4,0.0,68.0,68.0,52.0,52.0,8.7
TS_4_embed_P30N_C8N_trial_44,100.0,-0.9998523252454676,0.9992066666666471,0.3217187499999999,4,0.0,40.0,40.0,32.0,32.0,8.733333333333333
TS_4_embed_P30N_C8N_trial_45,100.0,-1.0,0.9997266666666662,0.49375,4,0.0,8.0,8.0,64.0,64.0,5.8
TS_4_embed_P30N_C8N_trial_46,100.0,-0.996635150355646,0.9899466666666592,0.3693749999999999,4,0.0,20.0,20.0,52.0,52.0,5.2
TS_4_embed_P30N_C8N_trial_47,100.0,-0.995559169001296,0.9862799999999964,0.29125,4,0.0,80.0,80.0,24.0,24.0,6.9
TS_4_embed_P30N_C8N_trial_48,100.0,-1.0,0.9999633333333128,0.40328125,4,0.0,16.0,16.0,60.0,60.0,6.933333333333334
TS_4_embed_P30N_C8N_trial_49,100.0,-0.9977350846020452,0.9930099999999864,0.4425,4,0.0,36.0,36.0,16.0,16.0,8.066666666666666
TS_4_embed_P30N_C8N_trial_50,100.0,-0.99995971172746,0.9984233333333296,0.52265625,4,0.0,36.0,36.0,20.0,20.0,3.5
TS_4_embed_P30N_C8N_trial_51,100.0,-0.999999999988527,0.9995866666666656,0.29703125,4,0.0,24.0,24.0,64.0,64.0,8.166666666666666
TS_4_embed_P30N_C8N_trial_52,100.0,-0.9934819106775165,0.9773766666666516,0.3384374999999999,4,0.0,44.0,44.0,32.0,32.0,5.4
TS_4_embed_P30N_C8N_trial_53,100.0,-0.9971363678269244,0.9912833333333269,0.2659375,4,0.0,40.0,40.0,52.0,52.0,8.166666666666666
TS_4_embed_P30N_C8N_trial_54,100.0,-0.9886466182702502,0.9747966666666528,0.29109375,4,0.0,36.0,36.0,40.0,40.0,7.466666666666667
TS_4_embed_P30N_C8N_trial_55,100.0,-0.9947029643981166,0.9849266666666596,0.3935937499999999,4,0.0,36.0,36.0,44.0,44.0,3.5
TS_4_embed_P30N_C8N_trial_56,100.0,-0.9041425687512163,0.6928166666666646,0.24515625,4,0.0,80.0,80.0,36.0,36.0,3.1
TS_4_embed_P30N_C8N_trial_57,100.0,-0.9847245731588692,0.9670933333333296,0.23015625,4,0.0,48.0,48.0,80.0,80.0,4.8
TS_4_embed_P30N_C8N_trial_58,100.0,-1.0,0.9999466666666482,0.90171875,4,0.0,12.0,12.0,4.0,4.0,6.533333333333333
TS_4_embed_P30N_C8N_trial_59,100.0,-0.999994838077775,0.9974299999999898,0.37046875,4,0.0,16.0,16.0,56.0,56.0,6.6
TS_4_embed_P30N_C8N_trial_60,100.0,-0.9967245551073046,0.9271466666666556,0.305,4,0.0,68.0,68.0,20.0,20.0,9.633333333333333
TS_4_embed_P30N_C8N_trial_61,100.0,-0.9979219045385228,0.9919466666666577,0.2496875,4,0.0,36.0,36.0,64.0,64.0,6.733333333333333
TS_4_embed_P30N_C8N_trial_62,100.0,-0.999323235691777,0.9983799999999988,0.33453125,4,0.0,24.0,24.0,76.0,76.0,2.1333333333333333
TS_4_embed_P30N_C8N_trial_63,100.0,-0.9943059396304696,0.9816733333333014,0.2103125,4,0.0,72.0,72.0,56.0,56.0,7.6
TS_4_embed_P30N_C8N_trial_64,100.0,-1.0,0.999963333333322,0.40796875,4,0.0,8.0,8.0,60.0,60.0,8.933333333333334
TS_4_embed_P30N_C8N_trial_65,100.0,-0.9181429769662108,0.7669266666666482,0.1875,4,0.0,80.0,80.0,68.0,68.0,6.933333333333334
TS_4_embed_P30N_C8N_trial_66,100.0,-0.9388426216600726,0.8319866666666658,0.20984375,4,0.0,52.0,52.0,80.0,80.0,2.2666666666666666
TS_4_embed_P30N_C8N_trial_67,100.0,-0.9981557536266888,0.9779166666666596,0.19765625,4,0.0,60.0,60.0,76.0,76.0,3.066666666666667
TS_4_embed_P30N_C8N_trial_68,100.0,-0.9765918620733322,0.9296899999999976,0.1884375,4,0.0,76.0,76.0,72.0,72.0,6.433333333333334
TS_4_embed_P30N_C8N_trial_69,100.0,-0.9999999901168528,0.9980233333333196,0.55203125,4,0.0,8.0,8.0,76.0,76.0,2.533333333333333
TS_4_embed_P30N_C8N_trial_70,100.0,-0.991491465623216,0.9745033333333244,0.303125,4,0.0,64.0,64.0,28.0,28.0,4.1
TS_4_embed_P30N_C8N_trial_71,100.0,-0.9999999999998896,0.9999233333333304,0.295,4,0.0,20.0,20.0,64.0,64.0,8.3
TS_4_embed_P30N_C8N_trial_72,100.0,-0.9992503580373528,0.997569999999996,0.4475,4,0.0,24.0,24.0,36.0,36.0,3.4
TS_4_embed_P30N_C8N_trial_73,100.0,-0.9985626208364624,0.996623333333329,0.2434375,4,0.0,32.0,32.0,68.0,68.0,9.0
TS_4_embed_P30N_C8N_trial_74,100.0,-0.9992824643248418,0.9979499999999984,0.24546875,4,0.0,48.0,48.0,72.0,72.0,3.733333333333333
TS_4_embed_P30N_C8N_trial_75,100.0,-0.9999999990770814,0.998769999999974,0.3407812499999999,4,0.0,28.0,28.0,32.0,32.0,7.533333333333333
TS_4_embed_P30N_C8N_trial_76,100.0,-0.9999999999992654,0.999813333333328,0.5823437499999999,4,0.0,8.0,8.0,40.0,40.0,6.366666666666666
TS_4_embed_P30N_C8N_trial_77,100.0,-0.9995550953453594,0.9981833333333324,0.26546875,4,0.0,44.0,44.0,72.0,72.0,3.066666666666667
TS_4_embed_P30N_C8N_trial_78,100.0,-0.9812619057151432,0.9127233333333163,0.3054687499999999,4,0.0,52.0,52.0,24.0,24.0,9.166666666666666
TS_4_embed_P30N_C8N_trial_79,100.0,-0.9385473612019164,0.8358133333333251,0.22125,4,0.0,52.0,52.0,64.0,64.0,6.466666666666667
TS_4_embed_P30N_C8N_trial_80,100.0,-0.9788644063878468,0.9510133333333252,0.18859375,4,0.0,56.0,56.0,80.0,80.0,7.466666666666667
TS_4_embed_P30N_C8N_trial_81,100.0,-0.9157692069175918,0.7378766666666617,0.23203125,4,0.0,56.0,56.0,48.0,48.0,9.966666666666669
TS_4_embed_P30N_C8N_trial_82,100.0,-0.9465864935542692,0.7909799999999853,0.351875,4,0.0,80.0,80.0,12.0,12.0,8.566666666666666
TS_4_embed_P30N_C8N_trial_83,100.0,-0.9998172952398796,0.9956099999999984,0.25734375,4,0.0,40.0,40.0,72.0,72.0,3.7666666666666666
TS_4_embed_P30N_C8N_trial_84,100.0,-0.9166476540782326,0.6381433333333225,0.25953125,4,0.0,72.0,72.0,28.0,28.0,5.066666666666666
TS_4_embed_P30N_C8N_trial_85,100.0,-0.9512983841772628,0.8796533333333152,0.39734375,4,0.0,28.0,28.0,32.0,32.0,6.6
TS_4_embed_P30N_C8N_trial_86,100.0,-0.967332106020116,0.8925699999999911,0.23921875,4,0.0,72.0,72.0,44.0,44.0,5.433333333333334
TS_4_embed_P30N_C8N_trial_87,100.0,-0.9918637912213756,0.9800466666666616,0.26203125,4,0.0,56.0,56.0,48.0,48.0,3.8
TS_4_embed_P30N_C8N_trial_88,100.0,-0.953333681183602,0.8139999999999985,0.1759375,4,0.0,80.0,80.0,72.0,72.0,2.6333333333333333
TS_4_embed_P30N_C8N_trial_89,100.0,-0.996487151707065,0.9904566666666632,0.1996875,4,0.0,60.0,60.0,72.0,72.0,8.466666666666667
TS_4_embed_P30N_C8N_trial_90,100.0,-0.9999997435530528,0.99345,0.3210937499999999,4,0.0,28.0,28.0,80.0,80.0,2.3
TS_4_embed_P30N_C8N_trial_91,100.0,-0.9995569176457308,0.9941233333333312,0.23609375,4,0.0,56.0,56.0,52.0,52.0,5.3
TS_4_embed_P30N_C8N_trial_92,100.0,-0.9792238739747304,0.9546933333333328,0.2484375,4,0.0,48.0,48.0,76.0,76.0,3.433333333333333
TS_4_embed_P30N_C8N_trial_93,100.0,-0.979538205009102,0.931099999999993,0.2493749999999999,4,0.0,56.0,56.0,44.0,44.0,5.233333333333333
TS_4_embed_P30N_C8N_trial_94,100.0,-0.9954012672450092,0.99013666666666,0.22890625,4,0.0,44.0,44.0,76.0,76.0,6.566666666666666
TS_4_embed_P30N_C8N_trial_95,100.0,-0.9999817543880956,0.9998033333333158,0.36265625,4,0.0,12.0,12.0,60.0,60.0,9.666666666666666
TS_4_embed_P30N_C8N_trial_96,100.0,-1.0,0.9996999999999742,0.8778125,4,0.0,8.0,8.0,8.0,8.0,4.766666666666667
TS_4_embed_P30N_C8N_trial_97,100.0,-0.9789611004272604,0.9211899999999816,0.2809375,4,0.0,68.0,68.0,28.0,28.0,5.733333333333333
TS_4_embed_P30N_C8N_trial_98,100.0,-0.9933976297369426,0.9031033333333252,0.1875,4,0.0,76.0,76.0,60.0,60.0,7.133333333333334
TS_4_embed_P30N_C8N_trial_99,100.0,-0.996545339887263,0.9893999999999842,0.61328125,4,0.0,32.0,32.0,4.0,4.0,9.766666666666667
TS_5_embed_P30N_C10N_trial_0,100.0,-0.9988575886612072,0.997003333333324,0.2673,5,0.0,50.0,50.0,85.0,85.0,8.066666666666666
TS_5_embed_P30N_C10N_trial_1,100.0,-1.0,0.9999999999999876,0.8489999999999999,5,0.0,5.0,5.0,45.0,45.0,6.0
TS_5_embed_P30N_C10N_trial_2,100.0,-0.9999300272266196,0.999656666666666,0.2602,5,0.0,50.0,50.0,100.0,100.0,2.2333333333333334
TS_5_embed_P30N_C10N_trial_3,100.0,-0.9983976113696718,0.9830533333333262,0.2551,5,0.0,100.0,100.0,40.0,40.0,9.633333333333333
TS_5_embed_P30N_C10N_trial_4,100.0,-0.9999999817148044,0.9969433333333256,0.3068,5,0.0,60.0,60.0,50.0,50.0,6.9
TS_5_embed_P30N_C10N_trial_5,100.0,-0.9991233487217736,0.9974733333333125,0.2889,5,0.0,50.0,50.0,65.0,65.0,9.8
TS_5_embed_P30N_C10N_trial_6,100.0,-0.9989021714987736,0.9949066666666532,0.2202,5,0.0,85.0,85.0,75.0,75.0,8.533333333333333
TS_5_embed_P30N_C10N_trial_7,100.0,-1.0,0.999999999999999,0.7730999999999999,5,0.0,5.0,5.0,100.0,100.0,2.9
TS_5_embed_P30N_C10N_trial_8,100.0,-0.9746371917910664,0.8467533333333312,0.2138,5,0.0,80.0,80.0,90.0,90.0,5.133333333333334
TS_5_embed_P30N_C10N_trial_9,100.0,-1.0,0.9999566666666648,0.5767,5,0.0,10.0,10.0,65.0,65.0,7.3
TS_5_embed_P30N_C10N_trial_10,100.0,-0.9999999999996486,0.9998166666666632,0.2394,5,0.0,60.0,60.0,80.0,80.0,8.9
TS_5_embed_P30N_C10N_trial_11,100.0,-1.0,0.9999566666666614,0.3629,5,0.0,35.0,35.0,55.0,55.0,7.866666666666666
TS_5_embed_P30N_C10N_trial_12,100.0,-0.9997401174485748,0.999313333333333,0.2312,5,0.0,60.0,60.0,85.0,85.0,9.133333333333333
TS_5_embed_P30N_C10N_trial_13,100.0,-0.9971709401941165,0.9920499999999812,0.3922,5,0.0,80.0,80.0,20.0,20.0,8.166666666666666
TS_5_embed_P30N_C10N_trial_14,100.0,-0.999984410638337,0.9955799999999873,0.4675,5,0.0,50.0,50.0,30.0,30.0,4.766666666666667
TS_5_embed_P30N_C10N_trial_15,100.0,-0.9827878014781852,0.955876666666662,0.3260999999999999,5,0.0,90.0,90.0,40.0,40.0,4.133333333333334
TS_5_embed_P30N_C10N_trial_16,100.0,-0.9999999999061588,0.9992899999999822,0.4027,5,0.0,45.0,45.0,40.0,40.0,5.466666666666667
TS_5_embed_P30N_C10N_trial_17,100.0,-0.9999638841753424,0.9984299999999836,0.4843999999999999,5,0.0,45.0,45.0,25.0,25.0,6.266666666666667
TS_5_embed_P30N_C10N_trial_18,100.0,-0.9943573741222086,0.9876933333333328,0.255,5,0.0,70.0,70.0,85.0,85.0,2.533333333333333
TS_5_embed_P30N_C10N_trial_19,100.0,-0.984530593575384,0.9660399999999968,0.2866,5,0.0,80.0,80.0,45.0,45.0,4.6
TS_5_embed_P30N_C10N_trial_20,100.0,-0.9996585986080788,0.9988099999999904,0.4149999999999999,5,0.0,35.0,35.0,40.0,40.0,8.166666666666666
TS_5_embed_P30N_C10N_trial_21,100.0,-0.999999999999326,0.9998033333333312,0.3559999999999999,5,0.0,50.0,50.0,60.0,60.0,3.3666666666666667
TS_5_embed_P30N_C10N_trial_22,100.0,-0.9483898581416504,0.8716799999999904,0.3622999999999999,5,0.0,100.0,100.0,25.0,25.0,2.6
TS_5_embed_P30N_C10N_trial_23,100.0,-1.0,0.9999866666666564,0.8289000000000001,5,0.0,15.0,15.0,10.0,10.0,8.133333333333333
