,index,Team Size,CC AB,F1,Team_Strength,Core Density,Impurity,Self Activation Status
268,Random_Network_Density_above_20p_Impurity_below_40p_269,5,-0.7766362321091334,0.4498966666666666,0.21620000000000003,76.0,15.789473684210526,With Self Activation
269,Random_Network_Density_above_20p_Impurity_below_40p_270,5,-0.9024252435625104,1.3333333333333337e-05,0.04190000000000001,80.0,35.0,With Self Activation
270,Random_Network_Density_above_20p_Impurity_below_40p_271,5,-0.4326117558351742,0.0,0.126,24.0,33.333333333333336,With Self Activation
271,Random_Network_Density_above_20p_Impurity_below_40p_272,5,-0.8883917272076035,0.25036333333333327,0.0587,60.0,26.666666666666668,With Self Activation
272,Random_Network_Density_above_20p_Impurity_below_40p_273,5,-0.9766107831397202,0.7267699999999999,0.33599999999999997,36.0,11.11111111111111,With Self Activation
273,Random_Network_Density_above_20p_Impurity_below_40p_274,5,-0.9492642087813847,0.54401,0.1476,88.0,18.181818181818183,With Self Activation
274,Random_Network_Density_above_20p_Impurity_below_40p_275,5,-0.9999999999999999,0.9925333333333334,0.23050000000000004,88.0,13.636363636363637,With Self Activation
275,Random_Network_Density_above_20p_Impurity_below_40p_276,5,-0.9996413521624647,0.9402966666666666,0.8780000000000001,28.000000000000004,0.0,With Self Activation
276,Random_Network_Density_above_20p_Impurity_below_40p_277,5,-0.8167256854540169,0.3224366666666666,0.0906,56.00000000000001,21.428571428571427,With Self Activation
277,Random_Network_Density_above_20p_Impurity_below_40p_278,5,-0.5027472424094255,0.0,0.03269999999999999,100.0,36.0,With Self Activation
278,Random_Network_Density_above_20p_Impurity_below_40p_279,5,-0.9980571197184408,0.82836,0.13820000000000002,88.0,18.181818181818183,With Self Activation
279,Random_Network_Density_above_20p_Impurity_below_40p_280,5,-0.9999999999999999,0.9999999999999998,0.4196000000000001,96.0,8.333333333333334,With Self Activation
280,Random_Network_Density_above_20p_Impurity_below_40p_281,5,-0.8919940676039957,3.3333333333333337e-06,0.0436,68.0,35.29411764705882,With Self Activation
281,Random_Network_Density_above_20p_Impurity_below_40p_282,5,-0.72870646749731,0.0,0.022099999999999998,72.0,38.88888888888889,With Self Activation
282,Random_Network_Density_above_20p_Impurity_below_40p_283,5,-1.0,1.0,0.972,72.0,0.0,With Self Activation
283,Random_Network_Density_above_20p_Impurity_below_40p_284,5,-0.9991244410637485,6.666666666666668e-06,0.009499999999999998,36.0,33.333333333333336,With Self Activation
284,Random_Network_Density_above_20p_Impurity_below_40p_285,5,-0.9999998901940425,0.9961733333333331,0.5355000000000001,68.0,5.88235294117647,With Self Activation
285,Random_Network_Density_above_20p_Impurity_below_40p_286,5,-0.8564144773962467,0.3706499999999999,0.10709999999999999,96.0,25.0,With Self Activation
286,Random_Network_Density_above_20p_Impurity_below_40p_287,5,-0.5429387124234301,0.0,0.42410000000000003,24.0,16.666666666666668,With Self Activation
287,Random_Network_Density_above_20p_Impurity_below_40p_288,5,-0.9929489955007155,0.7849,0.4386,52.0,7.692307692307692,With Self Activation
288,Random_Network_Density_above_20p_Impurity_below_40p_289,5,-0.9999999999999999,1.0,0.22460000000000002,60.0,13.333333333333334,With Self Activation
289,Random_Network_Density_above_20p_Impurity_below_40p_290,5,-0.7744064873249369,0.2239633333333333,0.801,20.0,0.0,With Self Activation
290,Random_Network_Density_above_20p_Impurity_below_40p_291,5,-0.9999971535493737,0.9887033333333333,0.3748,84.0,9.523809523809524,With Self Activation
291,Random_Network_Density_above_20p_Impurity_below_40p_292,5,-0.7832439117810228,0.0,0.1184,28.000000000000004,28.57142857142857,With Self Activation
292,Random_Network_Density_above_20p_Impurity_below_40p_293,5,-0.999988191878043,0.9817866666666667,0.5647,80.0,5.0,With Self Activation
293,Random_Network_Density_above_20p_Impurity_below_40p_294,5,-1.0,0.9999999999999999,0.1731,40.0,10.0,With Self Activation
294,Random_Network_Density_above_20p_Impurity_below_40p_295,5,-0.9955320257871867,0.7825500000000001,0.41500000000000004,56.00000000000001,7.142857142857142,With Self Activation
295,Random_Network_Density_above_20p_Impurity_below_40p_296,5,-0.9999997866919424,0.9952300000000001,0.988,88.0,0.0,With Self Activation
296,Random_Network_Density_above_20p_Impurity_below_40p_297,5,-0.999999999999904,0.9999366666666667,0.17170000000000002,64.0,18.75,With Self Activation
297,Random_Network_Density_above_20p_Impurity_below_40p_298,5,-0.9999998957664744,0.9962433333333333,0.98,80.0,0.0,With Self Activation
298,Random_Network_Density_above_20p_Impurity_below_40p_299,5,0.08416415677452964,0.0,0.0678,20.0,40.0,With Self Activation
299,Random_Network_Density_above_20p_Impurity_below_40p_300,5,-0.9999989954273234,0.9920066666666665,0.6161,88.0,4.545454545454546,With Self Activation
300,Random_Network_Density_above_20p_Impurity_below_40p_301,5,-1.0,0.9045633333333332,0.9109999999999999,36.0,0.0,With Self Activation
301,Random_Network_Density_above_20p_Impurity_below_40p_302,5,-0.9907582614311711,0.7419633333333333,0.9449999999999998,48.0,0.0,With Self Activation
302,Random_Network_Density_above_20p_Impurity_below_40p_303,5,-0.9999941428734601,0.9597000000000001,0.893,32.0,0.0,With Self Activation
303,Random_Network_Density_above_20p_Impurity_below_40p_304,5,-0.6247390874287512,0.24202,0.039299999999999995,100.0,36.0,With Self Activation
304,Random_Network_Density_above_20p_Impurity_below_40p_305,5,-1.0,1.0,0.406,88.0,9.090909090909092,With Self Activation
305,Random_Network_Density_above_20p_Impurity_below_40p_306,5,-0.9999990832952422,0.98898,0.9439999999999998,48.0,0.0,With Self Activation
306,Random_Network_Density_above_20p_Impurity_below_40p_307,5,-0.8986909135944777,0.7107566666666667,0.0373,40.0,30.0,With Self Activation
307,Random_Network_Density_above_20p_Impurity_below_40p_308,5,-0.9999979779833977,0.9899233333333334,0.248,64.0,12.5,With Self Activation
308,Random_Network_Density_above_20p_Impurity_below_40p_309,5,-0.9999999999999999,0.8609899999999999,0.1512,68.0,17.64705882352941,With Self Activation
309,Random_Network_Density_above_20p_Impurity_below_40p_310,5,-0.8281359975686253,0.0,0.0468,48.0,33.333333333333336,With Self Activation
310,Random_Network_Density_above_20p_Impurity_below_40p_311,5,-0.8260631971258198,0.10442666666666661,0.0983,28.000000000000004,14.285714285714285,With Self Activation
311,Random_Network_Density_above_20p_Impurity_below_40p_312,5,-0.9994458425770827,0.9179533333333334,0.9459999999999998,48.0,0.0,With Self Activation
312,Random_Network_Density_above_20p_Impurity_below_40p_313,5,-0.9115833632938614,0.72393,0.238,48.0,16.666666666666668,With Self Activation
313,Random_Network_Density_above_20p_Impurity_below_40p_314,5,-0.9017256631838735,0.4332866666666666,0.3,36.0,11.11111111111111,With Self Activation
314,Random_Network_Density_above_20p_Impurity_below_40p_315,5,-0.7254020114731905,0.0,0.0435,48.0,33.333333333333336,With Self Activation
315,Random_Network_Density_above_20p_Impurity_below_40p_316,5,-0.6224400266765435,0.0,0.06739999999999999,28.000000000000004,28.57142857142857,With Self Activation
316,Random_Network_Density_above_20p_Impurity_below_40p_317,5,-0.8821771830203592,0.6113566666666665,0.1915,40.0,10.0,With Self Activation
317,Random_Network_Density_above_20p_Impurity_below_40p_318,5,-0.9999944113786147,0.9867733333333334,0.31899999999999995,100.0,12.0,With Self Activation
318,Random_Network_Density_above_20p_Impurity_below_40p_319,5,-0.9662956306309761,0.7243133333333334,0.8819999999999999,28.000000000000004,0.0,With Self Activation
319,Random_Network_Density_above_20p_Impurity_below_40p_320,5,-0.8425582612596363,0.4580533333333333,0.056499999999999995,64.0,25.0,With Self Activation
320,Random_Network_Density_above_20p_Impurity_below_40p_321,5,-0.539192266417379,0.007709999999999899,0.021,36.0,33.333333333333336,With Self Activation
321,Random_Network_Density_above_20p_Impurity_below_40p_322,5,-0.9998394793221773,0.93451,0.5603,72.0,5.555555555555555,With Self Activation
322,Random_Network_Density_above_20p_Impurity_below_40p_323,5,-0.8712180552726538,0.3370233333333333,0.9209999999999999,40.0,0.0,With Self Activation
323,Random_Network_Density_above_20p_Impurity_below_40p_324,5,-0.9982725398459136,0.8855,0.5479,88.0,4.545454545454546,With Self Activation
324,Random_Network_Density_above_20p_Impurity_below_40p_325,5,-0.5738081322831168,0.0,0.0228,64.0,37.5,With Self Activation
325,Random_Network_Density_above_20p_Impurity_below_40p_326,5,-0.4333314855818975,0.0,0.0453,96.0,33.333333333333336,With Self Activation
326,Random_Network_Density_above_20p_Impurity_below_40p_327,5,-0.999998328561112,0.9905366666666666,0.9579999999999999,60.0,0.0,With Self Activation
327,Random_Network_Density_above_20p_Impurity_below_40p_328,5,-0.949485493951167,0.6128733333333334,0.2405,88.0,13.636363636363637,With Self Activation
328,Random_Network_Density_above_20p_Impurity_below_40p_329,5,-0.9999999999999999,0.9999566666666666,0.2854,32.0,12.5,With Self Activation
329,Random_Network_Density_above_20p_Impurity_below_40p_330,5,-0.47445579485583017,0.0,0.08029999999999998,36.0,22.22222222222222,With Self Activation
330,Random_Network_Density_above_20p_Impurity_below_40p_331,5,-0.9662348404326928,0.6944766666666666,0.1608,84.0,19.047619047619047,With Self Activation
331,Random_Network_Density_above_20p_Impurity_below_40p_332,5,-0.8716172146773903,0.3198933333333332,0.09089999999999998,56.00000000000001,21.428571428571427,With Self Activation
332,Random_Network_Density_above_20p_Impurity_below_40p_333,5,-0.6582512013243604,0.1313733333333333,0.18880000000000002,28.000000000000004,14.285714285714285,With Self Activation
333,Random_Network_Density_above_20p_Impurity_below_40p_334,5,-0.9199487044285556,0.4355099999999999,0.11980000000000002,88.0,22.727272727272727,With Self Activation
334,Random_Network_Density_above_20p_Impurity_below_40p_335,5,-0.9999841332589092,0.9804099999999999,0.6662000000000001,100.0,4.0,With Self Activation
335,Random_Network_Density_above_20p_Impurity_below_40p_336,5,-0.8497365220791351,0.39361,0.07239999999999999,100.0,28.000000000000004,With Self Activation
336,Random_Network_Density_above_20p_Impurity_below_40p_337,5,-0.9672640256065352,0.6795,0.9019999999999999,32.0,0.0,With Self Activation
337,Random_Network_Density_above_20p_Impurity_below_40p_338,5,-0.9199098072720021,0.64943,0.8999999999999999,32.0,0.0,With Self Activation
338,Random_Network_Density_above_20p_Impurity_below_40p_339,5,-0.9999981239993371,0.9901333333333333,0.992,92.0,0.0,With Self Activation
339,Random_Network_Density_above_20p_Impurity_below_40p_340,5,-0.607398236443192,0.0,0.05860000000000001,36.0,22.22222222222222,With Self Activation
340,Random_Network_Density_above_20p_Impurity_below_40p_341,5,-0.7529502946209377,0.2329866666666666,0.20800000000000002,28.000000000000004,14.285714285714285,With Self Activation
341,Random_Network_Density_above_20p_Impurity_below_40p_342,5,-0.9976416685641301,0.8732666666666666,0.9059999999999999,32.0,0.0,With Self Activation
342,Random_Network_Density_above_20p_Impurity_below_40p_343,5,-0.9999999999999999,0.8709199999999999,0.8440000000000001,24.0,0.0,With Self Activation
343,Random_Network_Density_above_20p_Impurity_below_40p_344,5,-1.0,0.9999966666666666,0.4393999999999999,92.0,8.695652173913043,With Self Activation
344,Random_Network_Density_above_20p_Impurity_below_40p_345,5,-0.8992534460375972,0.3843199999999999,0.1259,72.0,22.22222222222222,With Self Activation
345,Random_Network_Density_above_20p_Impurity_below_40p_346,5,-0.7721364260898175,0.0,0.036000000000000004,68.0,29.41176470588235,With Self Activation
346,Random_Network_Density_above_20p_Impurity_below_40p_347,5,-1.0,0.99203,0.45350000000000007,48.0,8.333333333333334,With Self Activation
347,Random_Network_Density_above_20p_Impurity_below_40p_348,5,-0.9999587918270565,0.9515899999999999,0.2101,80.0,15.0,With Self Activation
348,Random_Network_Density_above_20p_Impurity_below_40p_349,5,-0.5273962964110758,0.10984666666666659,0.0722,32.0,25.0,With Self Activation
349,Random_Network_Density_above_20p_Impurity_below_40p_350,5,-0.483870805848105,0.0023266666666666,0.015299999999999998,36.0,33.333333333333336,With Self Activation
350,Random_Network_Density_above_20p_Impurity_below_40p_351,5,-0.6566027444655428,0.0,0.0334,20.0,40.0,With Self Activation
351,Random_Network_Density_above_20p_Impurity_below_40p_352,5,-0.9441744784918392,0.5019699999999999,0.42479999999999996,52.0,7.692307692307692,With Self Activation
352,Random_Network_Density_above_20p_Impurity_below_40p_353,5,-0.04643872165884222,0.0,0.013699999999999997,32.0,37.5,With Self Activation
353,Random_Network_Density_above_20p_Impurity_below_40p_354,5,-0.8696964650595098,0.32822,0.12050000000000001,92.0,21.73913043478261,With Self Activation
354,Random_Network_Density_above_20p_Impurity_below_40p_355,5,-0.8746156607653771,0.2338166666666665,0.05450000000000001,32.0,25.0,With Self Activation
355,Random_Network_Density_above_20p_Impurity_below_40p_356,5,-0.6899080061025782,0.0407366666666666,0.04129999999999999,24.0,16.666666666666668,With Self Activation
356,Random_Network_Density_above_20p_Impurity_below_40p_357,5,-0.77971063332044,0.0567133333333332,0.17710000000000004,24.0,16.666666666666668,With Self Activation
357,Random_Network_Density_above_20p_Impurity_below_40p_358,5,-1.0,0.9999999999999999,0.5596,80.0,5.0,With Self Activation
358,Random_Network_Density_above_20p_Impurity_below_40p_359,5,-0.8129377152177691,0.09245666666666649,0.11750000000000001,24.0,16.666666666666668,With Self Activation
359,Random_Network_Density_above_20p_Impurity_below_40p_360,5,-0.8156088753907668,0.12691333333333332,0.6030000000000001,24.0,0.0,With Self Activation
360,Random_Network_Density_above_20p_Impurity_below_40p_361,5,-0.9999999999999999,0.9837766666666667,0.27969999999999995,96.0,12.5,With Self Activation
361,Random_Network_Density_above_20p_Impurity_below_40p_362,5,-0.9998118069566824,0.9360766666666664,0.9409999999999998,48.0,0.0,With Self Activation
362,Random_Network_Density_above_20p_Impurity_below_40p_363,5,-0.10799845180972321,0.0,0.023999999999999997,72.0,38.88888888888889,With Self Activation
363,Random_Network_Density_above_20p_Impurity_below_40p_364,5,-0.9079240513623509,0.6920566666666665,0.11809999999999998,52.0,23.076923076923077,With Self Activation
364,Random_Network_Density_above_20p_Impurity_below_40p_365,5,-0.7204228649100285,0.0,0.0822,36.0,33.333333333333336,With Self Activation
365,Random_Network_Density_above_20p_Impurity_below_40p_366,5,-0.6270131747929405,0.0,0.07519999999999999,44.0,27.272727272727273,With Self Activation
366,Random_Network_Density_above_20p_Impurity_below_40p_367,5,-0.9776024495661803,0.0,0.0668,76.0,26.31578947368421,With Self Activation
367,Random_Network_Density_above_20p_Impurity_below_40p_368,5,-0.9898079545229694,0.8492299999999999,0.12589999999999998,92.0,21.73913043478261,With Self Activation
368,Random_Network_Density_above_20p_Impurity_below_40p_369,5,-0.9158569473257526,0.1905166666666665,0.028700000000000003,92.0,39.130434782608695,With Self Activation
369,Random_Network_Density_above_20p_Impurity_below_40p_370,5,-0.7857196420689747,4.000000000000001e-05,0.15639999999999998,36.0,22.22222222222222,With Self Activation
370,Random_Network_Density_above_20p_Impurity_below_40p_371,5,-0.5143809679298564,0.0,0.06310000000000002,60.0,33.333333333333336,With Self Activation
371,Random_Network_Density_above_20p_Impurity_below_40p_372,5,-0.272134695476737,0.00012333333333333334,0.023899999999999998,44.0,36.36363636363637,With Self Activation
372,Random_Network_Density_above_20p_Impurity_below_40p_373,5,-0.9438975463989322,0.52372,0.9369999999999999,44.0,0.0,With Self Activation
373,Random_Network_Density_above_20p_Impurity_below_40p_374,5,-0.9857488771941357,0.5647866666666667,0.0354,60.0,33.333333333333336,With Self Activation
374,Random_Network_Density_above_20p_Impurity_below_40p_375,5,-0.9999994882355644,0.9919866666666667,0.5390999999999999,72.0,5.555555555555555,With Self Activation
375,Random_Network_Density_above_20p_Impurity_below_40p_376,5,0.7724921720956135,0.0,0.019099999999999995,36.0,33.333333333333336,With Self Activation
376,Random_Network_Density_above_20p_Impurity_below_40p_377,5,-1.0,0.0,0.2579,28.000000000000004,14.285714285714285,With Self Activation
377,Random_Network_Density_above_20p_Impurity_below_40p_378,5,-0.894556346795321,0.6105233333333333,0.12149999999999998,52.0,15.384615384615383,With Self Activation
378,Random_Network_Density_above_20p_Impurity_below_40p_379,5,-1.0,1.0,0.38099999999999995,84.0,9.523809523809524,With Self Activation
379,Random_Network_Density_above_20p_Impurity_below_40p_380,5,-0.42481206289902496,0.0,0.0487,20.0,40.0,With Self Activation
380,Random_Network_Density_above_20p_Impurity_below_40p_381,5,-1.0,0.9999899999999999,0.43129999999999996,96.0,8.333333333333334,With Self Activation
381,Random_Network_Density_above_20p_Impurity_below_40p_382,5,0.9984899045342144,7.333333333333334e-05,0.036500000000000005,32.0,25.0,With Self Activation
382,Random_Network_Density_above_20p_Impurity_below_40p_383,5,-0.35432235343843743,0.0,0.016999999999999998,28.000000000000004,28.57142857142857,With Self Activation
383,Random_Network_Density_above_20p_Impurity_below_40p_384,5,-0.9999999999999999,1.0,0.22560000000000002,92.0,13.043478260869565,With Self Activation
384,Random_Network_Density_above_20p_Impurity_below_40p_385,5,-0.9999999999999999,1.0,0.976,76.0,0.0,With Self Activation
385,Random_Network_Density_above_20p_Impurity_below_40p_386,5,-0.8977756371442907,0.5964533333333333,0.1418,96.0,20.833333333333336,With Self Activation
386,Random_Network_Density_above_20p_Impurity_below_40p_387,5,-0.11237014112109238,0.0,0.0175,40.0,40.0,With Self Activation
387,Random_Network_Density_above_20p_Impurity_below_40p_388,5,-0.849066735599186,0.0020666666666666,0.053899999999999997,92.0,30.434782608695656,With Self Activation
388,Random_Network_Density_above_20p_Impurity_below_40p_389,5,-0.5387728817680898,0.0,0.0458,20.0,40.0,With Self Activation
389,Random_Network_Density_above_20p_Impurity_below_40p_390,5,-0.8956638029574187,0.5588,0.46070000000000005,48.0,8.333333333333334,With Self Activation
390,Random_Network_Density_above_20p_Impurity_below_40p_391,5,-0.992338265741271,0.0,0.07270000000000001,72.0,27.77777777777778,With Self Activation
391,Random_Network_Density_above_20p_Impurity_below_40p_392,5,-0.8821037752600913,0.4932699999999999,0.057600000000000005,40.0,30.0,With Self Activation
392,Random_Network_Density_above_20p_Impurity_below_40p_393,5,-0.9173973750796289,0.3632899999999999,0.7850000000000001,20.0,0.0,With Self Activation
393,Random_Network_Density_above_20p_Impurity_below_40p_394,5,-0.9999715172621306,0.9727366666666666,0.2637,96.0,12.5,With Self Activation
394,Random_Network_Density_above_20p_Impurity_below_40p_395,5,-0.6762696574774862,0.1277533333333333,0.07400000000000001,76.0,26.31578947368421,With Self Activation
395,Random_Network_Density_above_20p_Impurity_below_40p_396,5,-0.9887388464404909,0.7212099999999998,0.1715,52.0,15.384615384615383,With Self Activation
396,Random_Network_Density_above_20p_Impurity_below_40p_397,5,-0.9793505110985029,0.70924,0.9039999999999999,32.0,0.0,With Self Activation
397,Random_Network_Density_above_20p_Impurity_below_40p_398,5,-0.6325873345266669,0.0490266666666666,0.007200000000000003,28.000000000000004,14.285714285714285,With Self Activation
398,Random_Network_Density_above_20p_Impurity_below_40p_399,5,-0.9651811920592379,0.7149266666666667,0.3012,36.0,11.11111111111111,With Self Activation
399,Random_Network_Density_above_20p_Impurity_below_40p_400,5,-0.9209591945541935,0.7664433333333334,0.3358,84.0,9.523809523809524,With Self Activation
400,Random_Network_Density_above_20p_Impurity_below_40p_401,5,-0.9999999999999999,1.0,0.98,80.0,0.0,With Self Activation
401,Random_Network_Density_above_20p_Impurity_below_40p_402,5,-0.9170518864949622,0.7467033333333333,0.07769999999999999,60.0,26.666666666666668,With Self Activation
402,Random_Network_Density_above_20p_Impurity_below_40p_403,5,-0.5946207529539987,0.0,0.10880000000000001,32.0,25.0,With Self Activation
403,Random_Network_Density_above_20p_Impurity_below_40p_404,5,-0.41898596938989763,0.0020433333333332,0.022700000000000005,72.0,38.88888888888889,With Self Activation
404,Random_Network_Density_above_20p_Impurity_below_40p_405,5,-0.9999980911930485,0.9906933333333333,0.21800000000000003,100.0,16.0,With Self Activation
405,Random_Network_Density_above_20p_Impurity_below_40p_406,5,-0.9265208851980029,0.5277266666666666,0.9109999999999999,36.0,0.0,With Self Activation
406,Random_Network_Density_above_20p_Impurity_below_40p_407,5,-0.5612206049018068,0.0,0.04959999999999999,36.0,33.333333333333336,With Self Activation
407,Random_Network_Density_above_20p_Impurity_below_40p_408,5,-0.9677139006527072,0.86654,0.2406,56.00000000000001,14.285714285714285,With Self Activation
408,Random_Network_Density_above_20p_Impurity_below_40p_409,5,-0.92177814914647,0.0,0.0568,48.0,25.0,With Self Activation
409,Random_Network_Density_above_20p_Impurity_below_40p_410,5,-0.9380569314247463,0.5362199999999999,0.0877,56.00000000000001,21.428571428571427,With Self Activation
410,Random_Network_Density_above_20p_Impurity_below_40p_411,5,-0.9142321657323461,0.19264666666666658,0.0344,92.0,39.130434782608695,With Self Activation
411,Random_Network_Density_above_20p_Impurity_below_40p_412,5,-0.9018219239736591,0.6428766666666665,0.403,60.0,6.666666666666667,With Self Activation
412,Random_Network_Density_above_20p_Impurity_below_40p_413,5,-0.986052953616912,0.8866166666666666,0.0624,72.0,27.77777777777778,With Self Activation
413,Random_Network_Density_above_20p_Impurity_below_40p_414,5,-0.9465945571695854,0.8371999999999999,0.9149999999999998,36.0,0.0,With Self Activation
414,Random_Network_Density_above_20p_Impurity_below_40p_415,5,-0.8944265589549552,0.0,0.07150000000000001,96.0,29.16666666666667,With Self Activation
415,Random_Network_Density_above_20p_Impurity_below_40p_416,5,-0.17592624857020608,0.0,0.008700000000000005,20.0,40.0,With Self Activation
416,Random_Network_Density_above_20p_Impurity_below_40p_417,5,-0.6641102595667837,0.0,0.0547,24.0,16.666666666666668,With Self Activation
417,Random_Network_Density_above_20p_Impurity_below_40p_418,5,-1.0,1.0,0.992,92.0,0.0,With Self Activation
418,Random_Network_Density_above_20p_Impurity_below_40p_419,5,0.48252221121316996,8.999999999999999e-05,0.026299999999999997,80.0,40.0,With Self Activation
419,Random_Network_Density_above_20p_Impurity_below_40p_420,5,-0.6113420008922649,0.0,0.0387,88.0,36.36363636363637,With Self Activation
420,Random_Network_Density_above_20p_Impurity_below_40p_421,5,-0.850937485242669,0.1603866666666666,0.07830000000000001,64.0,25.0,With Self Activation
421,Random_Network_Density_above_20p_Impurity_below_40p_422,5,-0.34793918680793207,0.0,0.0702,28.000000000000004,28.57142857142857,With Self Activation
422,Random_Network_Density_above_20p_Impurity_below_40p_423,5,-0.9763557048937564,0.8510966666666666,0.26580000000000004,68.0,11.76470588235294,With Self Activation
423,Random_Network_Density_above_20p_Impurity_below_40p_424,5,-0.03895796125088251,0.0,0.0215,52.0,38.46153846153846,With Self Activation
424,Random_Network_Density_above_20p_Impurity_below_40p_425,5,-0.9950194840300108,0.8370033333333333,0.197,100.0,16.0,With Self Activation
425,Random_Network_Density_above_20p_Impurity_below_40p_426,5,-0.9999127804520439,0.8891233333333333,0.23120000000000002,88.0,13.636363636363637,With Self Activation
426,Random_Network_Density_above_20p_Impurity_below_40p_427,5,-0.9504326185228321,0.41803999999999986,0.1516,72.0,16.666666666666668,With Self Activation
427,Random_Network_Density_above_20p_Impurity_below_40p_428,5,-0.8031368065110576,0.0485399999999999,0.048499999999999995,84.0,33.333333333333336,With Self Activation
428,Random_Network_Density_above_20p_Impurity_below_40p_429,5,-0.3713470941641382,0.0,0.06459999999999999,28.000000000000004,28.57142857142857,With Self Activation
429,Random_Network_Density_above_20p_Impurity_below_40p_430,5,-0.9946954461101606,0.7110899999999999,0.9029999999999998,32.0,0.0,With Self Activation
430,Random_Network_Density_above_20p_Impurity_below_40p_431,5,-0.966643716130511,0.7528299999999999,1.0,100.0,0.0,With Self Activation
431,Random_Network_Density_above_20p_Impurity_below_40p_432,5,-0.9431804677085842,0.6591199999999999,0.22500000000000003,92.0,13.043478260869565,With Self Activation
432,Random_Network_Density_above_20p_Impurity_below_40p_433,5,-0.9247472255226871,0.44051666666666656,0.0844,88.0,27.272727272727273,With Self Activation
433,Random_Network_Density_above_20p_Impurity_below_40p_434,5,-0.9996961368968218,0.9454199999999999,0.948,52.0,0.0,With Self Activation
434,Random_Network_Density_above_20p_Impurity_below_40p_435,5,-1.0,1.0,0.5141,68.0,5.88235294117647,With Self Activation
435,Random_Network_Density_above_20p_Impurity_below_40p_436,5,-1.0,1.0,0.901,32.0,0.0,With Self Activation
436,Random_Network_Density_above_20p_Impurity_below_40p_437,5,-0.9527241194778276,0.6204133333333333,0.21289999999999998,60.0,13.333333333333334,With Self Activation
437,Random_Network_Density_above_20p_Impurity_below_40p_438,5,-0.5995464539987947,0.0,0.039900000000000005,100.0,36.0,With Self Activation
438,Random_Network_Density_above_20p_Impurity_below_40p_439,5,-0.8923248419190142,0.2715099999999999,0.8030000000000002,20.0,0.0,With Self Activation
439,Random_Network_Density_above_20p_Impurity_below_40p_440,5,-0.9999999999999999,1.0,0.9359999999999999,44.0,0.0,With Self Activation
440,Random_Network_Density_above_20p_Impurity_below_40p_441,5,-0.8996452517122947,0.0,0.0606,92.0,30.434782608695656,With Self Activation
441,Random_Network_Density_above_20p_Impurity_below_40p_442,5,-0.9998880682793485,0.9612766666666666,0.9239999999999999,36.0,0.0,With Self Activation
442,Random_Network_Density_above_20p_Impurity_below_40p_443,5,-0.904298568477541,0.41945333333333323,0.882,28.000000000000004,0.0,With Self Activation
443,Random_Network_Density_above_20p_Impurity_below_40p_444,5,-1.0,0.9540766666666667,0.2471,84.0,14.285714285714286,With Self Activation
444,Random_Network_Density_above_20p_Impurity_below_40p_445,5,-0.9916791778617469,0.0011133333333333,0.05469999999999999,96.0,29.16666666666667,With Self Activation
445,Random_Network_Density_above_20p_Impurity_below_40p_446,5,-0.5082278848942922,0.13923333333333332,0.0412,92.0,34.78260869565217,With Self Activation
446,Random_Network_Density_above_20p_Impurity_below_40p_447,5,-0.9999996697889907,0.9919733333333334,0.4081,92.0,8.695652173913043,With Self Activation
447,Random_Network_Density_above_20p_Impurity_below_40p_448,5,-1.0,0.0,0.0446,92.0,34.78260869565217,With Self Activation
448,Random_Network_Density_above_20p_Impurity_below_40p_449,5,-1.0,1.0,0.992,92.0,0.0,With Self Activation
449,Random_Network_Density_above_20p_Impurity_below_40p_450,5,-0.9648833653795081,0.0,0.3082,44.0,9.090909090909092,With Self Activation
450,Random_Network_Density_above_20p_Impurity_below_40p_451,5,-1.0,1.0,0.14479999999999998,80.0,20.0,With Self Activation
451,Random_Network_Density_above_20p_Impurity_below_40p_452,5,-0.9999576705033976,0.8392533333333332,0.9509999999999998,52.0,0.0,With Self Activation
452,Random_Network_Density_above_20p_Impurity_below_40p_453,5,-0.9437598651825767,0.6771866666666666,0.8560000000000001,24.0,0.0,With Self Activation
453,Random_Network_Density_above_20p_Impurity_below_40p_454,5,-0.9678113614280293,0.7371066666666666,0.1145,96.0,20.833333333333336,With Self Activation
454,Random_Network_Density_above_20p_Impurity_below_40p_455,5,-0.9999997476955174,0.8774266666666665,0.5427,76.0,5.2631578947368425,With Self Activation
455,Random_Network_Density_above_20p_Impurity_below_40p_456,5,-0.9086996606660274,0.62747,0.17010000000000003,56.00000000000001,14.285714285714285,With Self Activation
456,Random_Network_Density_above_20p_Impurity_below_40p_457,5,-0.9999999999999999,1.0,0.5908,76.0,5.2631578947368425,With Self Activation
457,Random_Network_Density_above_20p_Impurity_below_40p_458,5,-0.9999814144965874,0.9792033333333334,0.9719999999999999,72.0,0.0,With Self Activation
458,Random_Network_Density_above_20p_Impurity_below_40p_459,5,-0.939694727912366,1.3333333333333337e-05,0.06839999999999999,68.0,29.41176470588235,With Self Activation
459,Random_Network_Density_above_20p_Impurity_below_40p_460,5,-0.9150365969863097,0.5572899999999998,0.1617,84.0,19.047619047619047,With Self Activation
460,Random_Network_Density_above_20p_Impurity_below_40p_461,5,-0.9999999999999999,1.0,0.5593,80.0,5.0,With Self Activation
461,Random_Network_Density_above_20p_Impurity_below_40p_462,5,-0.9138251164609302,0.4405499999999999,0.09430000000000001,100.0,24.0,With Self Activation
