,Unnamed: 0,index,Team Size,CC AB,F1,Team_Strength,Core Density,Impurity,Self Activation Status,log(Team Strength)
701,701,Random_Network_Density_above_20p_Impurity_below_40p_702,5,-0.8982614246433002,0.6032133333333334,0.901,32.0,0.0,With Self Activation,-0.10425002137379911
702,702,Random_Network_Density_above_20p_Impurity_below_40p_703,5,0.9698686665222696,0.0,0.0137,64.0,75.0,With Self Activation,-4.290359446148058
703,703,Random_Network_Density_above_20p_Impurity_below_40p_704,5,-0.8963129038481124,0.0,0.0486,88.0,31.818181818181824,With Self Activation,-3.024131748075689
704,704,Random_Network_Density_above_20p_Impurity_below_40p_705,5,-0.9771131264186425,0.7414199999999999,0.1139999999999999,88.0,22.727272727272727,With Self Activation,-2.1715568305876425
705,705,Random_Network_Density_above_20p_Impurity_below_40p_706,5,-0.9974954359390832,5.666666666666667e-05,0.0394,36.0,33.333333333333336,With Self Activation,-3.233989462678249
706,706,Random_Network_Density_above_20p_Impurity_below_40p_707,5,0.9988585582447588,0.0,0.016,84.0,100.0,With Self Activation,-4.135166556742356
707,707,Random_Network_Density_above_20p_Impurity_below_40p_708,5,-0.9444275981024718,0.5779666666666667,0.1506,40.0,20.0,With Self Activation,-1.8931279636163438
708,708,Random_Network_Density_above_20p_Impurity_below_40p_709,5,-0.7288125847556383,0.0705633333333333,0.0834,48.0,25.0,With Self Activation,-2.484106969617436
709,709,Random_Network_Density_above_20p_Impurity_below_40p_710,5,0.4715209116620489,0.0,0.0085999999999999,36.0,55.55555555555556,With Self Activation,-4.755993075722687
710,710,Random_Network_Density_above_20p_Impurity_below_40p_711,5,0.4296960649879129,0.0,0.036,64.0,100.0,With Self Activation,-3.3242363405260273
711,711,Random_Network_Density_above_20p_Impurity_below_40p_712,5,-0.7187554871994567,0.0,0.1707,36.0,22.22222222222222,With Self Activation,-1.767847649181742
712,712,Random_Network_Density_above_20p_Impurity_below_40p_713,5,-0.8926208724892275,0.0003099999999999,0.0167,64.0,37.5,With Self Activation,-4.092346559559427
713,713,Random_Network_Density_above_20p_Impurity_below_40p_714,5,0.2952965441835687,0.0,0.0134,20.0,60.0,With Self Activation,-4.312500572025272
714,714,Random_Network_Density_above_20p_Impurity_below_40p_715,5,-1.0,1.0,0.2183,96.0,16.666666666666668,With Self Activation,-1.5218850154262389
715,715,Random_Network_Density_above_20p_Impurity_below_40p_716,5,-0.5301204918722624,1.6666666666666667e-05,0.0255999999999999,56.00000000000001,35.71428571428571,With Self Activation,-3.665162927496624
716,716,Random_Network_Density_above_20p_Impurity_below_40p_717,5,-0.9975096662787796,0.7110799999999999,0.0653,96.0,29.16666666666667,With Self Activation,-2.7287632426997517
717,717,Random_Network_Density_above_20p_Impurity_below_40p_718,5,1.0,0.0,0.0399,100.0,88.0,With Self Activation,-3.2213789550863194
718,718,Random_Network_Density_above_20p_Impurity_below_40p_719,5,0.2313264074348357,0.0,0.0134999999999999,44.0,72.72727272727273,With Self Activation,-4.305065593537761
719,719,Random_Network_Density_above_20p_Impurity_below_40p_720,5,-0.315369474476804,0.0,0.0203999999999999,28.000000000000004,42.85714285714285,With Self Activation,-3.892220378131971
720,720,Random_Network_Density_above_20p_Impurity_below_40p_721,5,0.4268979507296424,0.0,0.019,68.0,76.47058823529412,With Self Activation,-3.9633162998156966
721,721,Random_Network_Density_above_20p_Impurity_below_40p_722,5,-0.4893449696995828,0.0,0.0056,52.0,69.23076923076923,With Self Activation,-5.184988681241033
722,722,Random_Network_Density_above_20p_Impurity_below_40p_723,5,0.9819053707321276,0.0,0.0281,84.0,85.71428571428572,With Self Activation,-3.571985702642437
723,723,Random_Network_Density_above_20p_Impurity_below_40p_724,5,0.9973206895414906,0.0,0.0204,72.0,83.33333333333334,With Self Activation,-3.892220378131966
724,724,Random_Network_Density_above_20p_Impurity_below_40p_725,5,-0.8582796962246338,0.0,0.0016,96.0,50.0,With Self Activation,-6.437751649736401
725,725,Random_Network_Density_above_20p_Impurity_below_40p_726,5,-0.6290775628517871,0.03659,0.0535,68.0,29.41176470588235,With Self Activation,-2.928073625080176
726,726,Random_Network_Density_above_20p_Impurity_below_40p_727,5,-0.9999364970606284,0.9686266666666664,0.2384,88.0,13.636363636363637,With Self Activation,-1.4338053437909424
727,727,Random_Network_Density_above_20p_Impurity_below_40p_728,5,-1.0,0.9295533333333336,0.122,76.0,21.05263157894737,With Self Activation,-2.1037342342488805
728,728,Random_Network_Density_above_20p_Impurity_below_40p_729,5,0.1601509580504437,0.0052566666666666,0.0133999999999999,52.0,46.15384615384615,With Self Activation,-4.312500572025279
729,729,Random_Network_Density_above_20p_Impurity_below_40p_730,5,0.9986304056987916,0.0,0.0344,100.0,76.0,With Self Activation,-3.3696987146027846
730,730,Random_Network_Density_above_20p_Impurity_below_40p_731,5,-0.1418633424083176,0.0,0.0156,32.0,50.0,With Self Activation,-4.160484364726646
731,731,Random_Network_Density_above_20p_Impurity_below_40p_732,5,-0.3361925500419803,0.0339533333333333,0.0373,20.0,20.0,With Self Activation,-3.2887619523323672
732,732,Random_Network_Density_above_20p_Impurity_below_40p_733,5,-0.904912868098068,0.0,0.0361999999999999,80.0,35.0,With Self Activation,-3.3186961601504144
733,733,Random_Network_Density_above_20p_Impurity_below_40p_734,5,1.0,0.0,0.0046999999999999,32.0,87.50000000000001,With Self Activation,-5.360192770266146
734,734,Random_Network_Density_above_20p_Impurity_below_40p_735,5,-0.9806871428579924,3.3333333333333337e-06,0.0948,44.0,27.272727272727277,With Self Activation,-2.355985869721161
735,735,Random_Network_Density_above_20p_Impurity_below_40p_736,5,-0.2268038391511876,0.0,0.0042999999999999,72.0,50.0,With Self Activation,-5.449140256282644
736,736,Random_Network_Density_above_20p_Impurity_below_40p_737,5,-0.7493792885668289,0.0915933333333333,0.0837,48.0,25.0,With Self Activation,-2.4805163014867073
737,737,Random_Network_Density_above_20p_Impurity_below_40p_738,5,-0.4957232912611464,0.0955066666666666,0.1255,36.0,22.22222222222222,With Self Activation,-2.0754495204102983
738,738,Random_Network_Density_above_20p_Impurity_below_40p_739,5,0.8206743205932899,0.0,0.044,20.0,100.0,With Self Activation,-3.123565645063876
739,739,Random_Network_Density_above_20p_Impurity_below_40p_740,5,0.3023890651162414,0.0,0.0116,28.000000000000004,57.14285714285714,With Self Activation,-4.456750180869818
740,740,Random_Network_Density_above_20p_Impurity_below_40p_741,5,0.0425321273939209,0.0,0.0265,28.000000000000004,42.85714285714285,With Self Activation,-3.6306105459899607
741,741,Random_Network_Density_above_20p_Impurity_below_40p_742,5,-0.6831171336376894,0.0,0.0477,44.0,36.36363636363637,With Self Activation,-3.0428238810878416
742,742,Random_Network_Density_above_20p_Impurity_below_40p_743,5,-0.197034151527759,0.0,0.0112,92.0,56.52173913043478,With Self Activation,-4.491841500681089
743,743,Random_Network_Density_above_20p_Impurity_below_40p_744,5,-0.9999998011325336,0.99535,0.5106999999999999,68.0,5.88235294117647,With Self Activation,-0.6719729453285389
744,744,Random_Network_Density_above_20p_Impurity_below_40p_745,5,-1.0,0.0,0.0025999999999999,64.0,50.0,With Self Activation,-5.952243833954739
745,745,Random_Network_Density_above_20p_Impurity_below_40p_746,5,-0.4522749324741569,0.0,0.0255999999999999,80.0,85.0,With Self Activation,-3.665162927496624
746,746,Random_Network_Density_above_20p_Impurity_below_40p_747,5,-0.99997573960419,0.9710966666666666,0.968,68.0,0.0,With Self Activation,-0.03252319170556006
747,747,Random_Network_Density_above_20p_Impurity_below_40p_748,5,-0.8972410116461537,0.5469033333333332,0.1791,80.0,15.0,With Self Activation,-1.7198109699154709
748,748,Random_Network_Density_above_20p_Impurity_below_40p_749,5,0.5571750424645684,0.0,0.047,48.0,100.0,With Self Activation,-3.0576076772720784
749,749,Random_Network_Density_above_20p_Impurity_below_40p_750,5,0.8440258391431297,0.0,0.0081,52.0,92.3076923076923,With Self Activation,-4.815891217303744
750,750,Random_Network_Density_above_20p_Impurity_below_40p_751,5,-0.9211014208750816,0.2103133333333333,0.0718,72.0,27.77777777777778,With Self Activation,-2.6338708029279587
751,751,Random_Network_Density_above_20p_Impurity_below_40p_752,5,-0.892020678511189,0.5968333333333333,0.0794999999999999,100.0,28.000000000000004,With Self Activation,-2.531998257321852
752,752,Random_Network_Density_above_20p_Impurity_below_40p_753,5,-0.9237653463696762,0.0,0.0276999999999999,52.0,38.46153846153846,With Self Activation,-3.5863228657888477
753,753,Random_Network_Density_above_20p_Impurity_below_40p_754,5,-1.0,1.0,0.9509999999999998,52.0,0.0,With Self Activation,-0.05024121643674691
754,754,Random_Network_Density_above_20p_Impurity_below_40p_755,5,-0.8943930465009688,0.0,0.0112,68.0,52.94117647058823,With Self Activation,-4.491841500681089
755,755,Random_Network_Density_above_20p_Impurity_below_40p_756,5,-0.2000102162786232,0.0,0.0132,24.0,66.66666666666667,With Self Activation,-4.327538449389812
756,756,Random_Network_Density_above_20p_Impurity_below_40p_757,5,-0.99975933092502,0.8953633333333333,0.151,72.0,16.666666666666668,With Self Activation,-1.8904754421672127
757,757,Random_Network_Density_above_20p_Impurity_below_40p_758,5,-1.0,0.0,0.0562,96.0,29.16666666666667,With Self Activation,-2.8788385220824915
758,758,Random_Network_Density_above_20p_Impurity_below_40p_759,5,-0.9505642214653164,0.6446633333333334,0.0792,44.0,27.272727272727277,With Self Activation,-2.5357789801617567
759,759,Random_Network_Density_above_20p_Impurity_below_40p_760,5,0.9998649413682326,0.0,0.0399999999999999,28.000000000000004,100.0,With Self Activation,-3.2188758248682032
760,760,Random_Network_Density_above_20p_Impurity_below_40p_761,5,-0.997739057025096,0.8564233333333333,0.0919,68.0,23.52941176470588,With Self Activation,-2.387054249620496
761,761,Random_Network_Density_above_20p_Impurity_below_40p_762,5,1.0,0.0,0.0311,84.0,85.71428571428572,With Self Activation,-3.470547459796949
762,762,Random_Network_Density_above_20p_Impurity_below_40p_763,5,0.9544815294763298,0.0,0.036,28.000000000000004,100.0,With Self Activation,-3.3242363405260273
763,763,Random_Network_Density_above_20p_Impurity_below_40p_764,5,0.0017402274016711,0.0,0.0296,88.0,86.36363636363636,With Self Activation,-3.519980917652122
764,764,Random_Network_Density_above_20p_Impurity_below_40p_765,5,-0.0683480819502749,0.0,0.0221999999999999,20.0,40.0,With Self Activation,-3.807662990103908
765,765,Random_Network_Density_above_20p_Impurity_below_40p_766,5,-0.9881349715743264,0.8033533333333334,0.2702,36.0,11.11111111111111,With Self Activation,-1.3085928534560385
766,766,Random_Network_Density_above_20p_Impurity_below_40p_767,5,-0.9570330659413352,0.7099333333333333,0.0965,100.0,24.0,With Self Activation,-2.3382122706371966
767,767,Random_Network_Density_above_20p_Impurity_below_40p_768,5,-1.0,1.0,0.98,80.0,0.0,With Self Activation,-0.020202707317519466
768,768,Random_Network_Density_above_20p_Impurity_below_40p_769,5,0.4884671519334626,0.0,0.0132,40.0,60.0,With Self Activation,-4.327538449389812
769,769,Random_Network_Density_above_20p_Impurity_below_40p_770,5,-0.4205475693915154,1.0000000000000004e-05,0.0156,44.0,45.45454545454545,With Self Activation,-4.160484364726646
770,770,Random_Network_Density_above_20p_Impurity_below_40p_771,5,-0.9992317577977256,0.9290333333333332,0.4155999999999999,100.0,8.0,With Self Activation,-0.8780320197570649
771,771,Random_Network_Density_above_20p_Impurity_below_40p_772,5,-0.8775814106992678,0.1832366666666666,0.3376,32.0,12.5,With Self Activation,-1.085893516260335
772,772,Random_Network_Density_above_20p_Impurity_below_40p_773,5,0.7214351663449821,0.0,0.0046,64.0,93.75,With Self Activation,-5.381698975487088
773,773,Random_Network_Density_above_20p_Impurity_below_40p_774,5,0.7710279675987487,0.0,0.0137,20.0,60.0,With Self Activation,-4.290359446148058
774,774,Random_Network_Density_above_20p_Impurity_below_40p_775,5,0.0456167705119826,0.0,0.0056,32.0,87.50000000000001,With Self Activation,-5.184988681241033
775,775,Random_Network_Density_above_20p_Impurity_below_40p_776,5,0.9955576259727804,0.0,0.0197999999999999,76.0,89.47368421052632,With Self Activation,-3.9220733412816524
776,776,Random_Network_Density_above_20p_Impurity_below_40p_777,5,-1.0,0.9999733333333332,0.1165,60.0,20.0,With Self Activation,-2.1498640059763816
777,777,Random_Network_Density_above_20p_Impurity_below_40p_778,5,-0.2929072204955285,0.0,0.0171,76.0,68.42105263157895,With Self Activation,-4.0686768154735224
778,778,Random_Network_Density_above_20p_Impurity_below_40p_779,5,-0.9851782837937124,0.6402666666666665,0.2094,56.00000000000001,14.285714285714285,With Self Activation,-1.5635089805457005
779,779,Random_Network_Density_above_20p_Impurity_below_40p_780,5,0.179649907367697,0.0,0.0113,28.000000000000004,85.71428571428571,With Self Activation,-4.482952553263842
780,780,Random_Network_Density_above_20p_Impurity_below_40p_781,5,0.2659731147874349,0.0020133333333332,0.0224,60.0,33.333333333333336,With Self Activation,-3.7986943201211427
781,781,Random_Network_Density_above_20p_Impurity_below_40p_782,5,0.999975732708356,0.0,0.012,64.0,87.50000000000001,With Self Activation,-4.422848629194137
782,782,Random_Network_Density_above_20p_Impurity_below_40p_783,5,0.909048852965177,0.0,0.0037999999999999,44.0,90.9090909090909,With Self Activation,-5.572754212249824
783,783,Random_Network_Density_above_20p_Impurity_below_40p_784,5,-0.9912057437614774,0.8961333333333332,0.8620000000000001,24.0,0.0,With Self Activation,-0.14850000831844384
784,784,Random_Network_Density_above_20p_Impurity_below_40p_785,5,-0.6656153896819986,0.0,0.0116999999999999,92.0,43.47826086956522,With Self Activation,-4.448166437178435
785,785,Random_Network_Density_above_20p_Impurity_below_40p_786,5,-0.9203760956757818,0.66655,0.917,36.0,0.0,With Self Activation,-0.08664780672567217
786,786,Random_Network_Density_above_20p_Impurity_below_40p_787,5,0.6338680902717487,0.0,0.0236,20.0,60.0,With Self Activation,-3.7465085669505727
787,787,Random_Network_Density_above_20p_Impurity_below_40p_788,5,0.7887905940238218,0.0,0.0155999999999999,32.0,87.50000000000001,With Self Activation,-4.160484364726652
788,788,Random_Network_Density_above_20p_Impurity_below_40p_789,5,0.9992998221755856,0.0,0.0139,68.0,70.58823529411764,With Self Activation,-4.275866438845491
789,789,Random_Network_Density_above_20p_Impurity_below_40p_790,5,-0.8944240941568632,0.5010066666666665,0.0938999999999999,92.0,26.08695652173913,With Self Activation,-2.365524892767921
790,790,Random_Network_Density_above_20p_Impurity_below_40p_791,5,0.9274667167110238,0.0,0.0139,24.0,66.66666666666667,With Self Activation,-4.275866438845491
791,791,Random_Network_Density_above_20p_Impurity_below_40p_792,5,0.9935509411305762,0.0,0.044,36.0,100.0,With Self Activation,-3.123565645063876
792,792,Random_Network_Density_above_20p_Impurity_below_40p_793,5,0.7555251856896843,0.0,0.0183,36.0,66.66666666666667,With Self Activation,-4.000854219134761
793,793,Random_Network_Density_above_20p_Impurity_below_40p_794,5,-0.999969245631157,0.9532233333333332,0.2374999999999999,96.0,12.5,With Self Activation,-1.4375876555074416
794,794,Random_Network_Density_above_20p_Impurity_below_40p_795,5,-0.952439257028297,0.6103833333333333,0.0625,84.0,28.571428571428573,With Self Activation,-2.772588722239781
795,795,Random_Network_Density_above_20p_Impurity_below_40p_796,5,-0.930374157539319,0.5875499999999999,0.9399999999999998,48.0,0.0,With Self Activation,-0.06187540371808765
796,796,Random_Network_Density_above_20p_Impurity_below_40p_797,5,-1.0,6.666666666666668e-06,0.0175,64.0,37.5,With Self Activation,-4.045554398052668
797,797,Random_Network_Density_above_20p_Impurity_below_40p_798,5,-0.9959428998280886,0.8398066666666666,0.916,36.0,0.0,With Self Activation,-0.08773891430800675
798,798,Random_Network_Density_above_20p_Impurity_below_40p_799,5,0.8881994232009258,0.0,0.026,20.0,100.0,With Self Activation,-3.649658740960655
799,799,Random_Network_Density_above_20p_Impurity_below_40p_800,5,-1.0,0.0,0.1432999999999999,76.0,21.05263157894737,With Self Activation,-1.9428149441480116
800,800,Random_Network_Density_above_20p_Impurity_below_40p_801,5,1.0,0.0,0.0026,52.0,53.846153846153854,With Self Activation,-5.952243833954701
801,801,Random_Network_Density_above_20p_Impurity_below_40p_802,5,-0.8452852387998376,0.0,0.0476,36.0,33.333333333333336,With Self Activation,-3.0449225177447627
802,802,Random_Network_Density_above_20p_Impurity_below_40p_803,5,0.4939280139504338,0.0,0.0057,24.0,83.33333333333334,With Self Activation,-5.1672891041416324
803,803,Random_Network_Density_above_20p_Impurity_below_40p_804,5,-0.9999849973203204,3.3333333333333335e-05,0.0314,68.0,35.29411764705882,With Self Activation,-3.4609473860679296
804,804,Random_Network_Density_above_20p_Impurity_below_40p_805,5,-0.8912315945436678,3.3333333333333337e-06,0.0118,76.0,42.10526315789474,With Self Activation,-4.439655747510518
805,805,Random_Network_Density_above_20p_Impurity_below_40p_806,5,-0.9999722082834724,0.9767433333333332,0.6439999999999999,100.0,4.0,With Self Activation,-0.44005655287778356
806,806,Random_Network_Density_above_20p_Impurity_below_40p_807,5,0.0281819775449729,0.0,0.0108,20.0,60.0,With Self Activation,-4.528209144851963
807,807,Random_Network_Density_above_20p_Impurity_below_40p_808,5,0.713272591402114,0.0,0.0252999999999999,80.0,80.0,With Self Activation,-3.6769508832486664
808,808,Random_Network_Density_above_20p_Impurity_below_40p_809,5,1.0,0.0,0.0417,100.0,88.0,With Self Activation,-3.177254150177381
809,809,Random_Network_Density_above_20p_Impurity_below_40p_810,5,-1.0,0.9180266666666664,0.2253,80.0,15.0,With Self Activation,-1.4903224315439383
810,810,Random_Network_Density_above_20p_Impurity_below_40p_811,5,-1.0,1.0,0.5183,80.0,5.0,With Self Activation,-0.6572010537864762
811,811,Random_Network_Density_above_20p_Impurity_below_40p_812,5,-0.9701239597187398,6.000000000000001e-05,0.0172999999999999,68.0,41.1764705882353,With Self Activation,-4.05704877747841
812,812,Random_Network_Density_above_20p_Impurity_below_40p_813,5,0.6141081227038795,3.3333333333333335e-05,0.0133,64.0,62.5,With Self Activation,-4.319991243754429
813,813,Random_Network_Density_above_20p_Impurity_below_40p_814,5,-0.9446900775144078,0.0,0.0132,36.0,44.44444444444444,With Self Activation,-4.327538449389812
814,814,Random_Network_Density_above_20p_Impurity_below_40p_815,5,0.8927106032481471,0.0,0.0063,40.0,70.0,With Self Activation,-5.06720564558465
815,815,Random_Network_Density_above_20p_Impurity_below_40p_816,5,-0.1668574645393624,0.0,0.0101999999999999,56.00000000000001,78.57142857142857,With Self Activation,-4.585367558691922
816,816,Random_Network_Density_above_20p_Impurity_below_40p_817,5,0.6601507443645005,0.0,0.0375,32.0,50.0,With Self Activation,-3.283414346005772
817,817,Random_Network_Density_above_20p_Impurity_below_40p_818,5,-0.7931204650760297,0.1756266666666666,0.043,20.0,20.0,With Self Activation,-3.146555163288575
818,818,Random_Network_Density_above_20p_Impurity_below_40p_819,5,0.7323212106127718,0.0,0.0081,60.0,53.333333333333336,With Self Activation,-4.815891217303744
819,819,Random_Network_Density_above_20p_Impurity_below_40p_820,5,-0.9992942454316344,0.8399733333333335,0.1355,48.0,16.666666666666668,With Self Activation,-1.9987836386623814
820,820,Random_Network_Density_above_20p_Impurity_below_40p_821,5,0.9104667389064852,0.0,0.0119,52.0,69.23076923076923,With Self Activation,-4.431216878864653
821,821,Random_Network_Density_above_20p_Impurity_below_40p_822,5,0.6732823473104967,3.3333333333333337e-06,0.0142999999999999,72.0,50.0,With Self Activation,-4.247495741716283
822,822,Random_Network_Density_above_20p_Impurity_below_40p_823,5,-0.8941035626825329,0.4051199999999999,0.8620000000000001,28.000000000000004,0.0,With Self Activation,-0.14850000831844384
823,823,Random_Network_Density_above_20p_Impurity_below_40p_824,5,-0.6904925604943353,0.0,0.0046,44.0,45.45454545454545,With Self Activation,-5.381698975487088
824,824,Random_Network_Density_above_20p_Impurity_below_40p_825,5,-0.4078516662787237,0.0,0.0026,80.0,60.0,With Self Activation,-5.952243833954701
825,825,Random_Network_Density_above_20p_Impurity_below_40p_826,5,0.9993601275678816,0.0,0.032,68.0,100.0,With Self Activation,-3.4420193761824103
826,826,Random_Network_Density_above_20p_Impurity_below_40p_827,5,-0.9999402500552912,0.9686566666666668,0.937,44.0,0.0,With Self Activation,-0.0650719967437148
827,827,Random_Network_Density_above_20p_Impurity_below_40p_828,5,-1.0,1.0,0.396,88.0,9.090909090909092,With Self Activation,-0.9263410677276565
828,828,Random_Network_Density_above_20p_Impurity_below_40p_829,5,0.6999136529095039,0.0,0.004,48.0,75.0,With Self Activation,-5.521460917862246
829,829,Random_Network_Density_above_20p_Impurity_below_40p_830,5,0.4004414740999314,0.0,0.0093999999999999,56.00000000000001,78.57142857142857,With Self Activation,-4.6670455897061895
830,830,Random_Network_Density_above_20p_Impurity_below_40p_831,5,-0.939350942340232,0.2575599999999999,0.0649,40.0,30.0,With Self Activation,-2.734907655272093
831,831,Random_Network_Density_above_20p_Impurity_below_40p_832,5,-0.9979014060427946,0.8847233333333333,0.2384,52.0,15.384615384615383,With Self Activation,-1.4338053437909424
832,832,Random_Network_Density_above_20p_Impurity_below_40p_833,5,0.8510919387203163,0.0,0.049,44.0,100.0,With Self Activation,-3.0159349808715104
833,833,Random_Network_Density_above_20p_Impurity_below_40p_834,5,-0.9669115984973008,0.7540233333333333,1.0,100.0,0.0,With Self Activation,0.0
834,834,Random_Network_Density_above_20p_Impurity_below_40p_835,5,-0.9072741026918358,0.0987066666666666,0.0783,92.0,26.08695652173913,With Self Activation,-2.54720767598538
835,835,Random_Network_Density_above_20p_Impurity_below_40p_836,5,0.6551566101995402,0.0,0.0093999999999999,64.0,43.75000000000001,With Self Activation,-4.6670455897061895
836,836,Random_Network_Density_above_20p_Impurity_below_40p_837,5,-0.4751273014744397,0.0,0.0363,96.0,37.5,With Self Activation,-3.315937537711332
837,837,Random_Network_Density_above_20p_Impurity_below_40p_838,5,0.3160966823529945,0.0,0.0419999999999999,28.000000000000004,100.0,With Self Activation,-3.170085660698771
838,838,Random_Network_Density_above_20p_Impurity_below_40p_839,5,0.9419925255657312,0.0,0.049,40.0,100.0,With Self Activation,-3.0159349808715104
839,839,Random_Network_Density_above_20p_Impurity_below_40p_840,5,0.958416898539311,0.0,0.0202,64.0,75.0,With Self Activation,-3.902072674574978
840,840,Random_Network_Density_above_20p_Impurity_below_40p_841,5,0.2965447797519851,0.0,0.0105999999999999,68.0,58.8235294117647,With Self Activation,-4.546901277864125
841,841,Random_Network_Density_above_20p_Impurity_below_40p_842,5,0.9073745893321524,0.0,0.0062999999999999,40.0,40.0,With Self Activation,-5.067205645584666
842,842,Random_Network_Density_above_20p_Impurity_below_40p_843,5,0.3453157662878252,5.666666666666668e-05,0.0140999999999999,28.000000000000004,57.14285714285714,With Self Activation,-4.261580481598021
843,843,Random_Network_Density_above_20p_Impurity_below_40p_844,5,0.9979288922893144,0.0,0.0159,68.0,88.23529411764706,With Self Activation,-4.141436169755951
844,844,Random_Network_Density_above_20p_Impurity_below_40p_845,5,0.9989186670523796,0.0,0.0238,76.0,89.47368421052632,With Self Activation,-3.738069698304708
845,845,Random_Network_Density_above_20p_Impurity_below_40p_846,5,0.080354268771037,0.0,0.0185,28.000000000000004,71.42857142857142,With Self Activation,-3.989984546897858
846,846,Random_Network_Density_above_20p_Impurity_below_40p_847,5,-1.0,1.0,0.5596999999999999,84.0,4.761904761904762,With Self Activation,-0.5803543530848234
847,847,Random_Network_Density_above_20p_Impurity_below_40p_848,5,0.8769575662767706,0.0,0.0144999999999999,32.0,62.5,With Self Activation,-4.233606629555616
848,848,Random_Network_Density_above_20p_Impurity_below_40p_849,5,1.0,0.0,0.0297,84.0,85.71428571428572,With Self Activation,-3.516608233173483
849,849,Random_Network_Density_above_20p_Impurity_below_40p_850,5,0.1366315142193109,6e-05,0.0153,100.0,60.0,With Self Activation,-4.179902450583747
850,850,Random_Network_Density_above_20p_Impurity_below_40p_851,5,0.7737784548050529,0.0,0.0107999999999999,60.0,80.0,With Self Activation,-4.528209144851973
851,851,Random_Network_Density_above_20p_Impurity_below_40p_852,5,0.2499348164452582,0.0,0.0247,20.0,80.0,With Self Activation,-3.7009520353482057
852,852,Random_Network_Density_above_20p_Impurity_below_40p_853,5,0.1026444870852519,0.0,0.025,100.0,68.0,With Self Activation,-3.6888794541139363
853,853,Random_Network_Density_above_20p_Impurity_below_40p_854,5,0.4178753468629823,0.0,0.0274999999999999,100.0,68.0,With Self Activation,-3.593569274309615
854,854,Random_Network_Density_above_20p_Impurity_below_40p_855,5,-0.7780148784613055,0.0,0.0642,36.0,22.22222222222222,With Self Activation,-2.7457520682862215
855,855,Random_Network_Density_above_20p_Impurity_below_40p_856,5,-0.9999658709190176,0.9740233333333332,0.2769,92.0,13.043478260869565,With Self Activation,-1.284098848805221
856,856,Random_Network_Density_above_20p_Impurity_below_40p_857,5,-0.9972337768732468,0.0,0.0321,68.0,35.29411764705882,With Self Activation,-3.438899248846167
857,857,Random_Network_Density_above_20p_Impurity_below_40p_858,5,0.8206208015652393,0.0,0.0187999999999999,80.0,65.0,With Self Activation,-3.973898409146239
858,858,Random_Network_Density_above_20p_Impurity_below_40p_859,5,-0.2742646868732843,0.0,0.0651,32.0,25.0,With Self Activation,-2.7318307297676134
859,859,Random_Network_Density_above_20p_Impurity_below_40p_860,5,-0.925792837457816,0.0,0.0024999999999999,96.0,50.0,With Self Activation,-5.991464547108022
860,860,Random_Network_Density_above_20p_Impurity_below_40p_861,5,-0.957846539436906,0.0,0.029,36.0,33.333333333333336,With Self Activation,-3.540459448995663
861,861,Random_Network_Density_above_20p_Impurity_below_40p_862,5,-1.0,1.0,0.9409999999999998,44.0,0.0,With Self Activation,-0.06081213939675759
862,862,Random_Network_Density_above_20p_Impurity_below_40p_863,5,-0.9485678332765668,0.1410366666666664,0.0549999999999999,96.0,33.333333333333336,With Self Activation,-2.900422093749668
863,863,Random_Network_Density_above_20p_Impurity_below_40p_864,5,-0.0798836114679149,0.0,0.0097999999999999,48.0,50.0,With Self Activation,-4.625372893305621
864,864,Random_Network_Density_above_20p_Impurity_below_40p_865,5,0.6225783080269495,0.0,0.0272999999999999,64.0,62.5,With Self Activation,-3.6008685767912265
865,865,Random_Network_Density_above_20p_Impurity_below_40p_866,5,0.3303268738784957,0.0,0.0101,60.0,86.66666666666667,With Self Activation,-4.595219855134923
866,866,Random_Network_Density_above_20p_Impurity_below_40p_867,5,0.0058960855865644,0.0,0.0083,24.0,83.33333333333334,With Self Activation,-4.7914997641795845
867,867,Random_Network_Density_above_20p_Impurity_below_40p_868,5,1.0,0.0,0.0,100.0,100.0,With Self Activation,-inf
868,868,Random_Network_Density_above_20p_Impurity_below_40p_869,5,0.9595238744939112,0.0,0.0119,28.000000000000004,57.14285714285714,With Self Activation,-4.431216878864653
869,869,Random_Network_Density_above_20p_Impurity_below_40p_870,5,0.7576203256154856,3.3333333333333337e-06,0.0078999999999999,60.0,53.333333333333336,With Self Activation,-4.840892519509174
870,870,Random_Network_Density_above_20p_Impurity_below_40p_871,5,-0.8915145861329468,0.0,0.0668,84.0,28.571428571428573,With Self Activation,-2.706052198439537
871,871,Random_Network_Density_above_20p_Impurity_below_40p_872,5,0.9997951282344733,0.0,0.0055999999999999,36.0,66.66666666666667,With Self Activation,-5.184988681241052
872,872,Random_Network_Density_above_20p_Impurity_below_40p_873,5,1.0,0.0,0.0374,100.0,92.0,With Self Activation,-3.286084574561651
873,873,Random_Network_Density_above_20p_Impurity_below_40p_874,5,0.4056058682548272,0.0,0.04,20.0,100.0,With Self Activation,-3.2188758248682006
874,874,Random_Network_Density_above_20p_Impurity_below_40p_875,5,0.8692398696770537,0.0003166666666666,0.0147,32.0,37.5,With Self Activation,-4.219907785197447
875,875,Random_Network_Density_above_20p_Impurity_below_40p_876,5,0.7707607412333646,0.0,0.0122999999999999,60.0,80.0,With Self Activation,-4.398156016603774
