index,Core Density,CC AB,F1,Self Activation Status,Impurity
92_With Self Activation_Network_54,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_55,92,-0.9999284527424028,0.9687,With Self Activation,0.0
92_With Self Activation_Network_56,92,-0.9999833843118268,0.98053,With Self Activation,0.0
92_With Self Activation_Network_57,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_58,92,-0.9999999833018732,0.9979533333333336,With Self Activation,0.0
92_With Self Activation_Network_59,92,-0.9999992690961024,0.9933,With Self Activation,0.0
92_With Self Activation_Network_60,92,-0.9999998809194988,0.9960666666666668,With Self Activation,0.0
92_With Self Activation_Network_61,92,-0.9994745905905392,0.9384199999999998,With Self Activation,0.0
92_With Self Activation_Network_62,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_63,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_64,92,-0.9999943112567076,0.98626,With Self Activation,0.0
92_With Self Activation_Network_65,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_66,92,-0.9999965797818106,0.98873,With Self Activation,0.0
92_With Self Activation_Network_67,92,-0.9999813599228212,0.9801266666666668,With Self Activation,0.0
92_With Self Activation_Network_68,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_69,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_70,92,-0.999998976633286,0.9919433333333332,With Self Activation,0.0
92_With Self Activation_Network_71,92,-0.9999968822287186,0.9883133333333334,With Self Activation,0.0
92_With Self Activation_Network_72,92,-0.9999999840325082,0.9979966666666666,With Self Activation,0.0
92_With Self Activation_Network_73,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_74,92,-0.9999965500995766,0.9883966666666666,With Self Activation,0.0
92_With Self Activation_Network_75,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_76,92,-0.9999883777135172,0.98238,With Self Activation,0.0
92_With Self Activation_Network_77,92,-0.999999867730316,0.9959399999999998,With Self Activation,0.0
92_With Self Activation_Network_78,92,-0.9999995400334186,0.9942366666666668,With Self Activation,0.0
92_With Self Activation_Network_79,92,-0.9999700737282918,0.9764466666666666,With Self Activation,0.0
92_With Self Activation_Network_80,92,-0.9999920166544182,0.9846233333333334,With Self Activation,0.0
92_With Self Activation_Network_81,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_82,92,-0.9999963767384968,0.9884766666666666,With Self Activation,0.0
92_With Self Activation_Network_83,92,-0.9999871167757434,0.98218,With Self Activation,0.0
92_With Self Activation_Network_84,92,-0.9999998406745222,0.9959899999999998,With Self Activation,0.0
92_With Self Activation_Network_85,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_86,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_87,92,-0.9999812473932356,0.9801466666666666,With Self Activation,0.0
92_With Self Activation_Network_88,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_89,92,-0.9999996375780614,0.9943033333333332,With Self Activation,0.0
92_With Self Activation_Network_90,92,-0.9999115800938844,0.96518,With Self Activation,0.0
92_With Self Activation_Network_91,92,-0.9999977127694376,0.99019,With Self Activation,0.0
92_With Self Activation_Network_92,92,-0.9999518987032876,0.9724766666666668,With Self Activation,0.0
92_With Self Activation_Network_93,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_94,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_95,92,-0.9999962525472732,0.9881133333333334,With Self Activation,0.0
92_With Self Activation_Network_96,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_97,92,-0.9999989752792456,0.9923866666666668,With Self Activation,0.0
92_With Self Activation_Network_98,92,-0.9999003026722084,0.9645,With Self Activation,0.0
92_With Self Activation_Network_99,92,-0.9999833670134404,0.9805033333333332,With Self Activation,0.0
100_With Self Activation_Network_0,100,-0.9667857094260812,0.7539433333333333,With Self Activation,0.0
